# BEAST v1.7.5
# Generated Fri Feb 28 17:05:44 CET 2014 [seed=1393603543763]
state	species.coalescent	speciesTree.rootHeight	posterior	speciation.likelihood	prior	likelihood	species.popMean	speciesTree.splitPopSize1	speciesTree.splitPopSize2	speciesTree.splitPopSize3	speciesTree.splitPopSize4	speciesTree.splitPopSize5	speciesTree.splitPopSize6	speciesTree.splitPopSize7	speciesTree.splitPopSize8	speciesTree.splitPopSize9	speciesTree.splitPopSize10	species.birthDeath.meanGrowthRate	species.birthDeath.relativeDeathRate	cluster224.treeModel.rootHeight	cluster224.kappa	cluster224.frequencies1	cluster224.frequencies2	cluster224.frequencies3	cluster224.frequencies4	cluster224.clock.rate	cluster793.treeModel.rootHeight	cluster793.kappa	cluster793.frequencies1	cluster793.frequencies2	cluster793.frequencies3	cluster793.frequencies4	cluster793.clock.rate	cluster822.treeModel.rootHeight	cluster822.kappa	cluster822.frequencies1	cluster822.frequencies2	cluster822.frequencies3	cluster822.frequencies4	cluster822.clock.rate	cluster224.treeLikelihood	cluster793.treeLikelihood	cluster822.treeLikelihood
8400000	39.71496276165304	3.8889149644334677E-20	-1837.5797708439356	128.94192282377836	127.70823105856105	-1965.2880019024967	0.001227601180853889	0.0023089135219907225	0.003938917494103414	0.006110368941567557	0.0037003513782546027	0.001891106998678675	0.0030227943776433203	0.0027368916645288005	0.004158951988422468	0.0018317931700136522	0.001134429576974702	2.9113945293539011E18	0.947882412795696	0.005034873535797547	179.67999525999332	0.17535418854329027	0.3417949256450453	0.29991198049776124	0.18293890531390497	2.174282441323553	0.00495680009532389	1.2152311256259366E-8	0.1710819890810855	0.32836087855525786	0.2671681058620909	0.23338902650156637	0.17177817413692734	0.004071547096096187	1.416435090134357E27	0.10895149379221636	0.34956947414357914	0.27791110174183575	0.26356793032236814	1.942604721457567	-930.1648116358692	-651.0458859343205	-384.07730433230694
8430000	37.12017727170881	2.012348303558699E-20	-1834.075461338603	130.97225993381406	130.1102082216066	-1964.1856695602096	0.001436789969657265	0.008548936232289413	0.007846334858277832	0.0038931159965073163	0.009021068393146692	0.0037344272342095864	0.001991224776558866	0.00480827616015347	0.0025223961525173946	0.002530225729639674	0.005772411387968472	3.680143697217538E19	0.6780836394265689	0.017838794919671448	42.47889707950811	0.19473259382322763	0.33495344182141473	0.2762344520699262	0.19407951228543327	0.5460029449635767	0.011049305468892158	3.2002816694404545E-8	0.1442369716969971	0.3279154648617642	0.29011080351065544	0.2377367599305839	0.13765825781206592	0.002821125284165868	4.0300093308615534E23	0.09529070621739419	0.3153809742190461	0.29452660758581034	0.2948017119777487	1.3667730730596848	-928.2310892466472	-651.4910491077486	-384.4635312058137
8460000	51.236253645575594	2.6224385461487345E-21	-1799.9562410058734	138.42141477664524	162.46171899153103	-1962.4179599974043	4.565982154619078E-4	0.0013973620170683913	0.00213947675897466	0.0020819192710665284	0.001496340402602757	8.245685565831611E-4	5.936805305945866E-4	0.00128434167585199	0.001040888431486951	0.0021558239733108294	3.2704771278086316E-4	2.2399856196133667E20	0.2420097536506955	9.097254332959056E-4	13.181313538581641	0.1938809545786828	0.33613938301672136	0.27505579622460735	0.19492386617999033	8.888386242805765	0.0032224977722294097	6.769995506653701E-7	0.15878810629933127	0.3267578002217736	0.26681651248870075	0.24763758099019503	0.31083384943881964	7.556282545604679E-4	3.2777992436157194E21	0.09609739158985126	0.34070849329831515	0.25807310233592945	0.3051210127759034	3.272371482402829	-927.1348738639059	-651.1046810873534	-384.178405046145
8490000	41.29314546236638	1.0956881325338125E-20	-1822.9619142886309	134.2022719811168	142.1165581805887	-1965.0784724692196	6.079760798112388E-4	0.0011863002196396018	0.001200061703736124	6.202192818872117E-4	0.006874914346009955	0.0016917779509386958	0.0018621059360114877	3.996458623653363E-4	9.83615083690133E-4	0.0033787508258667836	0.002210727494892966	8.80568284467467E19	0.06550561422978485	0.0021574538123342937	8.65678071012473	0.17819963453212873	0.32841693344939293	0.2762911555089675	0.21709227650951263	3.9649182463989923	0.009235278200136648	1.3512265346853947E-6	0.15119012499123574	0.3305245826286237	0.29323681443471217	0.22504847794542907	0.9423616758362682	0.0037637000818950125	2.9789506393015615E20	0.09401031066364154	0.38370864877106914	0.27234631883618915	0.24993472172909942	0.7829383644084618	-928.3258532598263	-652.6526327936298	-384.09998641576357
8520000	45.524488264998325	6.5031691938846445E-21	-1824.9328167996134	135.54753365907004	147.38243479364996	-1972.3152515932634	0.0013733565094097716	0.0060258757453565135	0.00843425707474324	0.005218304662618025	0.0014697836018384316	0.0010773258498740213	0.0011259381648998218	0.0022783821238066618	0.005740338639967772	0.002185699384756199	0.0037533588069170966	1.4980800184167462E20	0.20679164852067944	0.003858887374010101	11.836102256437096	0.17680693887503668	0.3114468885386657	0.26895589002926307	0.24279028255703627	1.890791606601341	0.004508269006650481	4.822566820445112E-6	0.19613008867494836	0.35194575672809847	0.27007688535895435	0.18184726923799954	0.03412088501028637	0.002675491421768457	4.109917210573761E20	0.10358374712270571	0.3227220325549567	0.29239094980555214	0.2813032705167847	0.5886576794639136	-932.0144517680878	-656.7575058423732	-383.5432939828025
8550000	27.528332171151625	1.664202591876289E-20	-1859.3116799391153	132.9974042371951	105.11581589961489	-1964.4274958387302	0.007015595935863965	0.05381974395967948	0.024058819432165753	0.021548587582595976	0.017097228939813545	0.010784983049591496	0.005171567776669276	0.008009008029685244	0.020100644863032185	0.01618461084188286	0.0031322073742139755	5.226201922358816E19	0.06760698046862106	0.022191696009815017	46.81339323683927	0.1985760327060391	0.3050779578426955	0.30513899093119606	0.191207018520071	0.1921921650658217	0.027092802053502604	0.0017958454975485747	0.16036970256110814	0.3317714897634199	0.27270300836917843	0.2351557993062942	0.058986498648764894	0.020006617130124887	1.1290910640817377E22	0.10574656247465544	0.3561514756731402	0.2813916875225639	0.25671027432963966	0.044118120029209694	-929.4578651107555	-651.1362146246025	-383.83341610337214
8580000	37.05954365749817	1.519635301585398E-21	-1839.5845034467004	138.92543715059904	127.54999289357296	-1967.1344963402735	0.002390594650419418	0.01183093947905524	0.01624717826669477	0.011287101944298716	0.01339627755485987	0.0019084552054724074	0.0026593607210554883	0.005339057782168487	0.009218833419592882	0.002412134666410858	0.004099185090739329	6.819362470518982E20	0.5043229111663997	0.012806188280641584	11.47220774231552	0.1927338563205173	0.33051672032802915	0.2955724536741019	0.18117696967735328	0.7354405463741843	0.0037364540925380095	0.005435622018690763	0.1620421716992832	0.34987740486725755	0.2387911219635827	0.2492893014698773	0.05732545585269519	0.006697445009031708	4.791878763245435E20	0.09619485423095799	0.33515247377615265	0.30464950069959346	0.2640031712932951	1.2600070259937854	-928.3673646174877	-653.4652950107318	-385.30183671205396
8610000	24.434166489447428	1.2339495646100108E-20	-1880.6367081644219	133.6253899425125	87.628508043105	-1968.265216207527	0.007159953789685224	0.018125258157127087	0.044197109022250346	0.008106043423935675	0.02134434172152451	0.024023024666997038	0.0010397393553618196	0.05371915808947973	0.013232092528502609	0.06401944825732894	0.01020631472289548	3.757601779202811E19	0.16353495846638916	0.02381582822198252	351.3210404814431	0.19029328724824937	0.3376199365137538	0.26406679580076636	0.20801998043723213	0.30801478062486176	0.0022608650344413572	5.667159385646512E-4	0.15898701695973497	0.34577432328705554	0.28794179467953673	0.20729686507367348	0.6899412869431388	0.08092361474115288	8.149051982205404E21	0.07921133009551129	0.3404897203566783	0.3059428089997558	0.2743561405480538	0.09040493810935206	-929.6028011375593	-652.988273377501	-385.67414169246683
8640000	-2.329259034520544	7.348040576013233E-20	-1933.175635661107	128.18563139318985	37.308556440795414	-1970.4841921019024	0.1295584998711468	0.06451890071021571	1.1706800693152828	0.6337232619428069	0.2172876410634672	0.2899323098515681	0.24610553624040288	0.43034721433018985	0.31679849750475875	0.2646854090994105	0.20345883836926792	6.249426964565888E18	0.020864916468766214	0.3346787202500007	12.603014053830728	0.19849395226867794	0.3204059934172069	0.28486431908202886	0.19623573523208804	0.01747292966479464	0.1673374393002304	0.03398191720880361	0.18284362699335133	0.315163332274599	0.23058983811353628	0.2714032026185142	0.0409999213589789	0.9573355030473427	3.640467911165503E22	0.0950130108518657	0.38193518394251197	0.21724522110064537	0.30580658410497613	0.00211218279304781	-928.3373493191228	-655.5126931251486	-386.63414965763104
8670000	29.60612727570559	5.209038493966471E-20	-1862.464008033119	129.03224114418748	105.77819584480882	-1968.2422038779277	0.0026806808285223123	0.010545438312415448	0.022219001966599383	0.014302653759852697	0.010122139955792777	0.009946973601489413	0.002658236172420226	0.005440566818309955	0.005603979337678723	0.005402262238789795	0.0023843461535502444	6.3584206492063119E18	0.30119234528039995	0.03648102610021909	7.386274987395007	0.22857824052226508	0.3319974155018895	0.2685148570764056	0.17090948689944155	0.16232443010819683	0.03206105708971157	0.0018866990000370664	0.14474705068278468	0.32065865423838563	0.31326953025393656	0.22132476482489397	0.6291167630922326	0.004896812910761542	9.050783502465351E24	0.10955025071580142	0.3647657305596599	0.27630207086657416	0.24938194785796375	0.2068457314581664	-930.4642737422934	-653.6546174540113	-384.12331268162336
8700000	33.28344372851525	6.333663249781892E-20	-1862.4224801849143	127.5944015131924	106.2851806722501	-1968.7076608571645	0.0023563819840485586	0.002659751952467121	0.01060132893634218	0.009956920271972107	0.007339355219731093	0.002734429687742234	0.0029487305312860955	0.008375536588624409	0.004318116788136235	0.00567648173969025	0.010059100697078792	2.18188046484269824E18	0.533199133504226	0.021857814221015327	8.43548152097729	0.2147067983181338	0.3345109345700131	0.28205683614977695	0.16872543096207793	0.39761180586398215	0.008203193421828715	2.844698884049441E-4	0.15328770549789705	0.36156477158090566	0.2563018284067842	0.22884569451441397	0.07578053891991735	0.017936920968315694	1.4754967708737235E28	0.09259657943871713	0.35279970984219666	0.28317647595447165	0.2714272347646138	0.15241779749142487	-933.5772244138549	-651.853283385745	-383.27715305756436
8730000	13.258764641052766	1.4773087027860233E-18	-1916.0566265449338	118.85422098314855	50.59676195653339	-1966.6533885014671	0.04872649172708911	0.43737268212555835	0.22552620953602404	0.06189518600088154	0.18762319483169362	0.07241074607177674	0.04279702928887073	0.04538662567916315	0.07032055441623505	0.06814458061407239	0.26994994824838353	4.741448402538807E17	0.5398424618271721	0.15591469715362558	11.74734386734581	0.19788268804830164	0.31041541978495835	0.2981313525605286	0.19357053960621315	0.05514813133908374	0.08596183216945605	2.1832971337837494E-6	0.14821374953754002	0.3490755168970857	0.2604583847313201	0.24225234883405508	0.020595585816745338	0.07630132420116277	9.732884251816315E28	0.156723383308567	0.36506285843415803	0.24674078705884994	0.23147297119842425	0.062034782229585174	-927.6568484185193	-651.880602923519	-387.1159371594288
8760000	3.846292517749876	8.058173847481395E-20	-1928.4751288472896	127.8121312888037	46.17561681606336	-1974.650745663353	0.07517482597445968	0.2588238904584871	0.23323084396653943	0.34962951725499575	0.12868438371660806	0.1134779164112044	0.18390886576207172	0.17281928684388884	0.21997912424431337	0.10818131876436426	0.14193740552198492	3.953716039892202E18	0.44741944588761084	0.19763560409023853	19.908446250337917	0.1858285650397937	0.3265129774221686	0.2924213677317662	0.19523708980627325	0.036035256467280063	0.15501047981312116	2.996394726469057E-5	0.16076720135700476	0.33565206692729693	0.23997482466602932	0.2636059070496699	0.001945051322990468	0.29741126091741715	2.8995879535012052E29	0.14637553303178763	0.3289727367841748	0.20040334626485592	0.32424838391918087	0.02938400194157764	-926.8266794138119	-654.7141786250226	-393.10988762451865
8790000	16.47346295620174	1.1645517455318683E-19	-1898.4323968373094	126.85016142446037	68.46175866214858	-1966.894155499458	0.008016752080671262	0.07441974260045174	0.05409931313248556	0.04433611106009914	0.032017463544178636	0.019973621734040846	0.05629100422364491	0.006489464793369425	0.001307939683191949	0.012843993364381296	0.023038403422072726	3.8808034582341279E18	0.1323087196053245	0.07879455165223206	279.1610120821873	0.1867033108678797	0.30491364744874744	0.2998170442668778	0.20856599741649687	0.07515203647346595	0.026873214696833958	3.664148537417184E-5	0.14289093898358837	0.34157109328989055	0.2892265562359661	0.2263114114905558	0.03310967643237632	0.16742435404857273	2.2066985201552125E29	0.12407847403231098	0.3738053332816729	0.23811168897978935	0.264004503706226	0.019933758359864998	-930.1385723666614	-651.3191886062298	-385.43639452656686
8820000	-1.1370201450527633	5.69231519727554E-19	-1927.0563536102243	122.20541257641487	42.42641116139995	-1969.4827647716243	0.05832519010925552	0.35540940387709574	0.17901189087242225	0.5107258619738249	0.1017841327563211	0.11731949545922718	0.18887245463657681	0.11339754297597901	0.05499479606475441	0.2624737420020964	0.2004501120740139	1.96845715706688998E18	0.06835945281543154	0.1829237155304518	118.02423021634064	0.21184028747134262	0.3303852950621882	0.26031419439077824	0.19746022307569266	0.038788034890958945	0.7712586778131922	2.3754368194580138E-8	0.19240470544063018	0.3132772375231564	0.26968248877221324	0.22463556826400105	0.0014156054732024108	1.0662399193687366	1.6554597608778446E29	0.10792227806060291	0.3323912251626131	0.25852958793573466	0.3011569088410487	0.001187479260251981	-929.0109338058556	-654.1544745062927	-386.3173564594759
8850000	26.829289866089397	1.8507087767512017E-18	-1895.4675816482056	117.92299424310804	74.00161234148774	-1969.4691939896934	0.016981561016565155	0.10137910130749328	0.11273538898011402	0.06176617779288456	0.062173499154071145	0.016133040544625478	0.014086769360531576	0.042691446104980664	0.0015097225300811055	0.0094610440989956	0.0708015671814666	5.146869268198164E16	0.7937185742899368	0.0739416033170819	58.50298768416398	0.18105213968564887	0.3072526607608786	0.2986894820544857	0.21300571749898856	0.7048973797816522	0.0063831791919706764	4.990998987571221E-6	0.16637090334080182	0.34070406877918064	0.2819609754086368	0.21096405247138153	0.1855858085546548	0.006425068726126645	2.817260884527683E27	0.07687872362751803	0.3421017792686546	0.33762270964124574	0.24339678746258092	0.11411638195307204	-929.7303745626698	-652.8147827775006	-386.924036649523
8880000	46.00342690288143	2.099750874368047E-19	-1835.8763889892482	124.9555112725553	133.80661940268047	-1969.6830083919288	5.688549388334517E-4	0.0034308453749398666	0.0015551357398474674	0.0019312627407192507	0.0038034257517984135	5.832439247823153E-4	0.0011798096660704852	0.001347630889422462	4.1257089290551565E-4	0.001864148537070959	0.0011029477767456886	4.6108537478890194E18	0.29339631751850387	0.0012599079450787089	6.283872214173702	0.2095017535599549	0.34657142622407894	0.259743799019152	0.1841830211968159	8.98081078451204	0.0037129658986231567	2.7857201903836065E-5	0.16815477497667525	0.34247104654452365	0.2968310452400975	0.19254313323870437	0.1167728278544407	0.0029180967907315018	3.5344680223422013E26	0.07394571451158198	0.39850933162387264	0.2763073731799599	0.2512375806845848	0.31248319512866296	-930.1006020814256	-653.1517641356104	-386.4306421748926
8910000	40.933763896133726	4.342724845061367E-19	-1830.5608137966365	122.8848260233622	136.60766199790362	-1967.1684757945402	4.158271472854638E-4	7.291260778322228E-4	0.0018859874035307344	1.4380102281168412E-4	6.479208053799241E-4	0.0019352373486307515	0.0012059155279191061	0.0017512869876839467	7.50059162310215E-4	0.00153510654200131	8.735459391770061E-4	9.4742536462629453E17	0.5153839467332848	0.0026822786278430186	17.13184855090091	0.1994310747234683	0.3003774152722884	0.31719275639527494	0.18299875360897014	3.0925412962769245	0.0097886876160944	6.197932845527092E-7	0.14941450319591948	0.3042448488551555	0.29317155678285356	0.2531690911660723	0.12188374815846262	0.002434896804729535	3.537077585189909E22	0.09590428518935401	0.34388521558345886	0.2663828401514677	0.29382765907571884	1.368141914987393	-929.2346091885142	-654.1516565684872	-383.78221003753873
8940000	35.390113890654504	3.676538897204912E-18	-1843.765255822663	116.65697583077329	121.97101010263356	-1965.7362659252965	0.0011324513031791962	0.0051537574327773375	0.0035862876654222846	0.003949453532071755	0.00365268771774382	0.0022902221574432344	0.005368370126889346	0.007788755542413364	3.5412542555740426E-4	0.0012928733235187703	0.004471956141633976	1.69580228709828256E17	0.29634259659456363	0.009258550246055246	12.407487653658638	0.1847630605240346	0.31104989994225907	0.2904403986044236	0.21374664092928447	1.6215798951703557	0.01043493142006151	5.656410011414356E-7	0.1650557053685623	0.3354707156647348	0.29657012311313347	0.20290345585357028	0.1920387954491593	0.0034458384798594244	1.275030128875543E22	0.10524825498005452	0.3848472850709206	0.25639011063027617	0.2535143493187481	0.19823492966523187	-928.4805145426911	-652.2023544685542	-385.05339691405135
8970000	47.45606996790809	1.181281353447944E-18	-1818.4570736419787	118.81269316374431	149.0370032827031	-1967.4940769246818	3.7728091123427474E-4	0.0012272717381429973	0.0020258444477289366	0.0011589275106545815	0.002179164754330055	0.0011603781729017154	7.931904529068456E-4	0.001785301040965288	2.8117670635788565E-4	7.052527912269755E-4	0.0012199342520123045	2.818723725080744E17	0.8450337733129422	0.005966463732389548	26.71908060113319	0.20620407149585823	0.32361881586822616	0.28725943368057993	0.1829176789553374	1.4981252076734757	0.00273891459982764	2.0026608565202446E-7	0.16693240984922128	0.30426635266735347	0.28606082036379704	0.2427404171196291	0.009789586205084673	0.002747505116306365	4.276020534429758E23	0.09663187822387581	0.34405889627581426	0.27669449734436824	0.2826147281559412	0.4992610804520364	-927.5913873612515	-654.2134291101055	-385.6892604533249
9000000	61.73490314627781	1.7173447098781313E-19	-1818.6669581526255	125.73526399326312	155.26020217707023	-1973.9271603296957	1.5416874020295768E-4	8.855534089961781E-4	2.137295466265553E-4	7.263561057569567E-4	4.1648218975178674E-4	2.8681081633838017E-4	4.204732157890661E-4	3.141305927943389E-4	3.778698538767215E-4	1.4706951576046808E-4	7.816439001928567E-5	2.6058655214224681E18	0.40822041819458404	2.0907695741796976E-4	30.211823668088467	0.20610163724705674	0.3019679107780524	0.3044653134969819	0.1874651384779108	45.17858754953403	1.5171199388634045E-4	1.5336481051961778E-6	0.1887569843118691	0.2994210430277814	0.2542145301898443	0.257607442470506	1.6432552531089162	3.6006006711789126E-4	3.1622123276950607E25	0.13119148230352184	0.35156942774173694	0.22851186638801568	0.288727223566725	27.46453755309982	-932.851847511416	-655.2729611989886	-385.802351619291
9030000	-58.37726376913193	4.71103000071382E-13	-2064.9613513513164	81.28774839363112	-98.03041489602033	-1966.9309364552962	63.80496118730063	47.71927125147256	135.34803453362431	119.28773837937042	502.0159293548788	106.57736283021927	180.10846839856833	336.48417506600225	144.18544452680305	73.11636108614351	29.040777570540243	2.3532402845918535E12	0.09954393436973805	566.9628885230309	250.32358652734342	0.17658857954239954	0.33361859314292025	0.2955658746281592	0.19422695268652285	1.3747423123851651E-5	198.8608039742205	5.28539321520908E-7	0.16265064248277358	0.3590226495527857	0.26222679167514795	0.21609991628929368	1.6177529137588025E-5	266.83648963473036	1.2810409085544825E25	0.115967795077765	0.4052324009452874	0.23559539175013725	0.24320441222680977	1.250476066842667E-5	-928.8569122995586	-652.4713167353226	-385.60270742041513
9060000	-11.485016080833038	4.570749910475551E-16	-1941.5976175623068	101.09254962074732	23.191377255278518	-1964.7889948175853	0.2284943988760445	0.5850975032910881	0.5140985442473116	1.4081198128393837	1.070040901191672	0.7743446523063838	0.6915036262104656	0.2319469982471754	0.3338358798934595	0.35382744560911716	0.9332459122093781	2.9066973909106894E14	0.5999447006618235	1.530576628054542	36.68121116868136	0.1883517701893875	0.3352397371659878	0.29890021214370566	0.1775082805009207	0.003481416459783318	3.6579781973179943	4.031483520024253E-6	0.14641186849920898	0.32131597336783324	0.2803135249825047	0.25195863315045386	6.379455443607505E-4	0.3965606551777298	3.2213012672906925E21	0.14565716140020388	0.3508603372236863	0.2746809134744512	0.22880158790165794	0.006533775442007151	-927.6094977388832	-651.8920962056752	-385.28740087302674
9090000	10.327436394449292	3.5853788642021824E-17	-1897.9520268694184	109.68348434015492	70.59805884612682	-1968.5500857155453	0.0374315755818872	0.18442488459426762	0.1155128866291529	0.21181068619098034	0.1532184365829218	0.08110902946041901	0.05086610436945209	0.06893888491822847	0.028095042005883326	0.057342200876106406	0.04012274320322327	1.8488127016118584E16	0.3972382931547673	0.11235380372224231	16.055736445603035	0.18543854529068232	0.3464596991247688	0.29504216623903945	0.17305958934551108	0.050311565499309686	0.2537177065198234	1.9100492575425497E-8	0.13362655479200755	0.3346717909055072	0.31096880116303544	0.2207328531394507	0.007059287613576135	0.11306929360137194	4.636712791054843E22	0.12728600692294514	0.27511084127435415	0.28597116764741054	0.31163198415528953	0.018969698324661558	-928.1235755346369	-653.3491501650525	-387.0773600158558
9120000	-0.7841702267332258	2.9616049010990795E-17	-1936.0233767117784	110.01229174099967	32.55424201507605	-1968.5776187268543	0.17765121768217274	0.49973017422587024	0.6313462241690736	0.6064137554194053	1.4450398818492582	0.30900722160346583	0.13274467814162252	0.35773530928240815	1.4625689653727452	0.11037328386290286	0.6342891323488434	8.348048563328945E15	0.5930866411993924	0.44150325398886675	226.80782268371647	0.1952125915174461	0.3425174768307092	0.26425282519141086	0.1980171064604355	0.019627027291285803	0.5107459771454796	3.3896708640795633E-8	0.12625120531034761	0.3595183863722819	0.290895179750286	0.22333522856708565	0.0035733873351304637	0.6800021848565547	1.191280879987187E23	0.12505775903913255	0.3312318890333364	0.264578082175846	0.27913226975168437	0.06582645277942628	-929.4149870499748	-655.4966651881344	-383.66596648874514
9150000	25.743705209455854	3.42448273664579E-19	-1888.1174434789723	123.75609607011104	80.8679620640477	-1968.98540554302	0.043206415514441106	0.060712395277542616	0.09247105173042276	0.29383964512174787	0.15097825719934424	0.007198233200149562	0.028673255750113216	0.18075639599319612	0.05070456625446804	0.03986497177506593	0.06851109733093508	2.21351819404458368E18	0.2683800266609138	0.037977431270588356	51.95875325722235	0.2090356973702127	0.37229960618049357	0.2602707900314557	0.1583939064178398	0.8473424288555035	0.02004304403911286	4.1266139756812386E-8	0.14517545592642525	0.34983549848512435	0.294257439699262	0.21073160588918965	0.0597533627105471	0.020032541523965018	1.3442752732723834E23	0.08311617249593373	0.3802450568052662	0.28732680367431296	0.24931196702448638	0.24719022246765518	-931.9745874604362	-652.5485298676309	-384.4622882149528
9180000	40.29762018280811	4.2476645328181087E-20	-1837.8568511146154	129.91033010583368	129.64882033678364	-1967.5056714513992	0.0014549793698027042	0.002759074562115082	0.002362553078233851	0.004999562558988657	0.0060874493062055305	0.0017744866026268616	0.0023744531453560452	0.0017300688481935857	3.5057557519258843E-4	0.004447479702584587	0.0035857795270224694	1.045387877528258E19	0.445548948771474	0.008832427230948861	129.14026062421763	0.19638460065083604	0.3057787043651189	0.3112057415962109	0.18663095338783572	2.5824636699817267	0.006774418970399102	1.1027601428692505E-8	0.17596836685152112	0.360213135510531	0.2228227307311224	0.24099576690682661	0.18227335468984412	0.003304026013403859	8.973481914848002E25	0.12352264220931349	0.3514795861890087	0.27621500681877365	0.24878276478290354	0.9046663252248298	-929.5233379952377	-654.7013182703419	-383.2810151858196
9210000	6.682010674413717	4.75684230871878E-18	-1905.2752940739795	112.75133238061687	65.2043787291891	-1970.4796728031686	0.0323688924120304	0.09178621783166356	0.07104111330364339	0.10369884190176032	0.18319310553816037	0.028799346995582596	0.13994154994260613	0.02308717577821505	0.01066908558824156	0.0439339031448852	0.05444621250410367	1.3890452102162076E16	0.4518814513164553	0.14226617327607152	21.80451524145803	0.2121781573232861	0.32505049235768063	0.27731075813635675	0.18546059218267796	0.023663222233957403	0.3446046927068378	2.266305368346929E-8	0.1427174493543907	0.305486724557181	0.28432538949913677	0.26747043658929265	0.006277152444592538	0.34534584506689414	1.652358508329267E25	0.10548665688230671	0.2935516451622622	0.3509663042159343	0.24999539373949614	0.015946611362281895	-929.5618767091523	-653.229900406745	-387.68789568727124
9240000	-8.967082929047375	1.772924468384334E-17	-1938.2923357785735	111.83325931320641	35.91953095125373	-1974.2118667298273	0.2599990922538393	1.1493384651539194	0.9213311501529031	0.41213693100929477	1.673833771745707	0.5228224520467329	0.26456134993151803	0.25936156102718294	0.4470448435134729	0.9468475468973141	0.41024110835165534	3.1281936153860064E16	0.41837068223710067	0.5202571979822183	10.698228034963625	0.1642727012231493	0.33676255432642355	0.2987990130165202	0.2001657314339084	0.009229499439870689	0.6293420120104821	2.212998653443218E-7	0.17350624483773436	0.3215128700745675	0.2988943542400429	0.20608653084765632	0.0016288895057237577	4.1814139067406195	1.7028490454505932E22	0.09922124818137415	0.2796565104366055	0.3236665186204053	0.29745572276161436	1.7214667989087415E-4	-931.780317070568	-652.2853003628902	-390.14624929636915
9270000	18.535632255552557	8.004437413833421E-18	-1886.2966413381173	112.54853336486988	83.15487362730511	-1969.4515149654223	0.018922048623962007	0.08534399273132885	0.02798647908300096	0.07156960809997882	0.020371039056909426	0.019822062037794616	0.015521443414207305	0.07770990766524248	0.049314634393728816	0.03641456850391504	0.02310846703242248	8.591616664803969E15	0.7045430391430006	0.08844409903878282	11.966370325085997	0.181466107900661	0.34056299153656966	0.2840440465199797	0.19392685404279114	0.05652892117633385	0.026205042056815203	9.668783688593625E-7	0.16076769311662836	0.30114777279399824	0.26937795347679216	0.26870658061258224	0.014175206739599242	0.12005258432132059	1.3251580480154149E22	0.0966908964644602	0.38493018238828436	0.2358199119797464	0.28255900916750826	0.062276515450065385	-928.1756720732421	-655.3709979377853	-385.90484495439495
9300000	3.918000391553957	2.2243557975499247E-17	-1908.91475173312	108.8381504741095	58.34716439209701	-1967.261916125217	0.04800349656032409	0.205374586170321	0.11502874091598274	0.1688204969346646	0.27769737389178506	0.18565666319086738	0.1235006128265956	0.1219469331337835	0.09937164638404221	0.11327922638005139	0.09656227618098358	5.726534253886812E16	0.6207549968774797	0.3435643361702648	37.024482995036585	0.1906600666342613	0.3199226150003262	0.28972773869699653	0.19968957966841738	0.017434772654285148	0.20432432538450254	2.238055859815899E-6	0.14257056081029532	0.3604771086892683	0.30670511780690396	0.19024721269353342	0.005890940888420233	0.14439715364005096	7.725322579571989E19	0.10344544958523264	0.4087547680945346	0.2732959784018214	0.21450380391841056	0.023142750961727222	-927.275600640365	-654.3727578065868	-385.6135576782651
9330000	-40.205820059078796	6.6028116255372E-14	-2004.9102075223761	87.37488465431252	-38.94556693438955	-1965.9646405879867	4.4452160333984825	16.577503082441456	20.827590863144437	23.142406970352084	21.098870934111222	19.75898072874018	11.562531514500732	8.366345660757858	9.041424512749858	7.0816776200389535	6.718092655283272	9.772439046472002E12	0.1078212297831919	73.51876091389384	16.3465337794802	0.1593403615992748	0.35253064038932724	0.27468350059981056	0.2134454974115888	6.831093180113319E-5	25.678201935812478	3.287722156826213E-5	0.17145527963413804	0.3176470929668941	0.27787141005438576	0.23302621734458315	4.6754203529289695E-5	40.69190058117031	2.1755667499565905E21	0.11038553897260313	0.38516447528001124	0.2494621050496661	0.2549878806977187	9.036874436527624E-5	-930.6948116132874	-651.0685447825301	-384.2012841921693
9360000	2.158062266485186	1.0785091979709855E-15	-1935.8510080260369	99.06337008911895	35.155209083223234	-1971.0062171092602	0.1372740162399899	0.9662124820247855	0.454044693228751	0.41214507545723467	0.8936931248336539	0.08489764433209325	0.3775854450565029	0.22217969605166124	0.18317700058605965	0.09190224735242651	0.1596604015719767	2.5757764424145844E14	0.7799412456726185	0.2904576419711904	97.44479870603253	0.1804811308550533	0.36092375353483447	0.3078684056959752	0.15072670991413853	0.01566129340013862	0.3677614990751498	6.348259215398276E-5	0.19347448137912193	0.29086012795854493	0.2811373764306716	0.23452801423166258	0.0020917327497838047	0.6426570995672197	4.444626030264256E21	0.10823639961091276	0.3710386539308164	0.2513540939441978	0.2693708525140722	0.012285831802138669	-933.26073159947	-653.5077847486798	-384.23770076111055
