# BEAST v1.7.5
# Generated Fri Feb 28 18:11:48 CET 2014 [seed=1393607508137]
state	species.coalescent	speciesTree.rootHeight	posterior	speciation.likelihood	prior	likelihood	species.popMean	speciesTree.splitPopSize1	speciesTree.splitPopSize2	speciesTree.splitPopSize3	speciesTree.splitPopSize4	speciesTree.splitPopSize5	speciesTree.splitPopSize6	speciesTree.splitPopSize7	speciesTree.splitPopSize8	speciesTree.splitPopSize9	speciesTree.splitPopSize10	speciesTree.splitPopSize11	speciesTree.splitPopSize12	speciesTree.splitPopSize13	speciesTree.splitPopSize14	speciesTree.splitPopSize15	speciesTree.splitPopSize16	species.birthDeath.meanGrowthRate	species.birthDeath.relativeDeathRate	cluster62.treeModel.rootHeight	cluster62.kappa	cluster62.frequencies1	cluster62.frequencies2	cluster62.frequencies3	cluster62.frequencies4	cluster62.clock.rate	cluster62.treeLikelihood
7920000	-20.55186147970776	759.4734517999594	-1347.5260885333973	-37.36828554349203	-105.08804336500536	-1242.438045168392	5.661427013170006	25.648221783316306	20.145363219620176	4.870254436648029	58.073713596729135	24.989215989335563	26.83867681979633	2.853022308481895	18.257979131325786	10.520895575952217	14.186224225210736	18.449878426915586	18.032123640881657	3.6034968988000906	4.592224190039447	6.862344327195466	11.202546085763789	0.0014487820766900543	0.6093223307668802	804.2311039162561	11.328736070207764	0.28777610670941106	0.21393318777198003	0.26067711920660164	0.23761358631200735	9.667182023358806E-6	-1242.438045168392
7950000	-1.9446254087008552	0.4503648820374412	-1234.9896744137136	2.2857923934717217	3.3547197928015633	-1238.344394206515	0.1566744793373445	0.6047728901282122	0.9696573657463522	0.5601286594824976	0.6941422256471482	0.5423537085492756	0.5956711250304476	0.3784192355770249	0.2058112705738989	0.20528959745183065	0.3876237537836599	0.5786025633815298	0.32299958538746476	0.03841455435509673	0.31932439651353384	0.6620620810007543	0.18182719298868347	3.756571858962233	0.09358492502900867	1.0221960661614957	20.63745699005829	0.299331450669629	0.22299321722480883	0.24291242562025242	0.23476290648530973	0.006398995812382239	-1238.344394206515
7980000	28.478835991086154	0.002249754006880125	-1085.7173963532318	29.167934832717812	153.34744859226282	-1239.0648449454948	2.692154438712365E-4	0.003235991138143928	0.0012758818811944457	0.0011573130949861653	0.0023016172201367805	0.0019303354208531046	0.002289631557660488	7.054006979687886E-4	3.9522335169087905E-4	1.84573162836241E-4	4.107653780682668E-4	3.7186991610778597E-4	2.739939568357213E-4	1.564739387787337E-4	6.932081807315705E-5	0.00142496674666986	7.44492995686649E-5	95.81446018723	0.9296402513304148	0.002357074671619674	3.013521262584662	0.3036447453671153	0.22055628895654988	0.26620113442483767	0.20959783125149725	1.1455274988051867	-1239.0648449454948
8010000	-10.650587510041486	0.06123667369847379	-1291.846690366067	10.445070530245681	-48.48993817863701	-1243.35675218743	3.7482416038800825	23.218463505376942	15.060534934159449	15.403647976364347	4.183433241269353	6.807425488104054	4.0003236117420675	12.611407082892185	7.480065663457714	4.6352358138281025	5.045738131605288	11.231990158738483	10.508276902272499	2.542893114214136	2.2571665975136095	13.244351740529755	5.2121833947030485	1.866764590394813	0.9324431003323834	4.8335889045329115	7.421098338856763	0.2975768781487644	0.21511831400322098	0.23820784501498016	0.2490969628330346	4.8318304792013513E-4	-1243.35675218743
8040000	-22.987978046224306	0.07247086634635046	-1299.8727297987284	7.258724057322677	-59.697290506595316	-1240.1754392921332	2.681475062444294	10.080492348296794	11.216270505807566	13.155412811896095	4.87096494110554	8.54064375694716	14.201279961362456	13.48349528358072	3.406752036033092	2.9168722446847695	7.326047604137746	4.689401625934359	7.987125279734974	13.220378975562179	6.874603509270571	4.46354866951053	1.0564886824515456	16.08764955934489	0.7897869578157808	36.031831784914935	8.707197245444496	0.3013485333675279	0.21155759429329635	0.250097834611387	0.2369960377277888	7.849047004852906E-5	-1240.1754392921332
8070000	32.74543074856252	2.321758088275244E-4	-1073.8415462444332	36.67077357293037	164.014811936347	-1237.8563581807803	3.265703518510254E-4	8.00423558454773E-4	0.003259896966729006	0.0012815290074925688	0.0012988572007703553	0.0026322426052917806	0.0010083406429636092	7.36568343929228E-5	4.5902258055003384E-4	0.001178302115453183	3.610025055405469E-4	3.4673615557639275E-4	1.6600015956150577E-4	1.3218279022049579E-4	5.922202283645426E-4	4.5224527555009185E-4	1.9391657848235247E-4	1172.1914943677834	0.6542219702166091	0.0010682403500134612	19.07938550838943	0.3243447904635626	0.2190269108766062	0.24467832920374394	0.21194996945608738	3.8745421603084713	-1237.8563581807803
8100000	-110.65612882271213	2.6003747501437445E9	-1804.3274616704912	-110.61248192070445	-564.9345292461411	-1239.3929324243502	1.83628314534198E9	5.005363724675933E9	8.705398465506666E9	8.949779807730976E9	6.443209280193501E9	3.1899869096758366E9	1.1479527290742342E10	5.186584467972066E8	6.797232837274873E8	3.184176272786084E9	2.5104045237972274E9	2.1589878701809807E9	3.1622827281041274E9	7.420106637900882E8	1.7384982050811071E9	2.0834869155530734E9	4.1639375695703998E9	6.496101754767704E-10	0.24168883984240944	4.595448714689826E9	3.410463394814907	0.2717903215023968	0.2384266050898385	0.25769866706225353	0.23208440634551136	1.0030170150402737E-12	-1239.3929324243502
8130000	-38.68371063037285	3498.0979364710865	-1445.7595042882826	-45.201459218604704	-205.76441351846378	-1239.995090769819	805.8049455824707	2022.9899865820707	2072.4384636371783	4492.724452181191	1798.9692672592494	2233.856226073987	1229.9204573041472	1187.9015979387968	1141.376259687014	802.2361511413818	1655.2752398160296	1012.4854005837421	31.352641423603355	667.7529701669247	724.2127441903925	633.8081987813838	531.2852612785895	3.5117906036580184E-4	0.4155996780758483	5627.802489217069	20.977457134374855	0.2788275222593138	0.24508559026749666	0.24235108830257932	0.23373579917061044	6.416915484206842E-7	-1239.995090769819
8160000	48.16636957428754	0.0017566117735843705	-1021.207472173328	27.925911546209075	218.727891719151	-1239.935363892479	1.7049104163017234E-5	1.0719607439156442E-4	9.531063958593874E-5	1.3367938883343E-4	9.540512240271275E-5	9.221423995477656E-5	9.212347562928701E-5	9.513032282454445E-6	3.424760904578172E-5	4.151822573411898E-5	3.3904566806631967E-6	3.40596039717587E-5	1.2438651429542787E-5	7.59205555453143E-5	7.666652862489662E-5	6.140520841134068E-6	3.2116246021137695E-5	659.205044582831	0.18161388382315155	0.0017607885008242995	14.098902360143363	0.3421824110003943	0.207770734129414	0.23842104475846682	0.21162581011172513	2.1771496233737193	-1239.935363892479
8190000	8.859921142434626	6.135400281898374	-1195.0331667883643	-13.13306472221824	46.64229664404622	-1241.6754634324104	0.014481343954711831	0.0472110763755198	0.04393228613259468	0.04894633083821261	0.01009290642735583	0.029992568142331172	0.035628426280977295	0.02738908399031213	0.0010545592998264495	0.018490582128837356	0.040700657794686734	0.03864739238774941	0.020028669337448977	0.03487832557456263	0.032207908712173515	0.0032018822287008435	0.010834700767861935	0.04551732512251588	0.774115395995333	6.148455074039395	11.104971495885598	0.31967644610794654	0.2399545905791527	0.24145189625825575	0.19891706705464524	3.102413814190194E-4	-1241.6754634324104
8220000	-36.56657372643071	22537.331072622863	-1410.8125186968061	-54.20888660399848	-171.67969456456902	-1239.1328241322371	84.87264954081816	637.0136856534962	287.5251497599198	92.39581628453455	293.9725594023974	387.5233320248038	164.61744903689822	109.33809131837528	120.98426380651452	161.56193514100224	166.1404014748087	40.01932567183483	185.59904322958747	88.1754379526034	124.46299735830694	280.1421069791167	208.9398607861076	2.0303229287944593E-5	0.6866654567004167	23170.845397831767	9.969899628418988	0.32297127722602803	0.2450416040403786	0.22393948212817996	0.2080476366054134	1.6175132070915737E-7	-1239.1328241322371
8250000	-39.558856209770624	157078.38838285697	-1440.3727875111433	-64.64387588277658	-197.27728286210046	-1243.0955046490428	209.33638496736683	1559.0213444795086	688.2429986945115	1016.0583486003494	894.0346025249885	910.9091661147407	1297.3122771030628	462.1550692321564	1083.7215985618893	823.6520842188721	306.1560598702493	706.0856578432911	470.41451046048195	557.1496461572921	564.3017611143083	219.5023516926107	381.5535089212103	3.0723663168712915E-8	0.995213123203672	158276.9671986854	26.184053738373777	0.3050243144856555	0.25211923262257246	0.23595964609412767	0.20689680679764433	9.66735692943999E-9	-1243.0955046490428
8280000	-15.917359007031473	218.94608510697455	-1306.1189581907618	-30.090050822653435	-68.27211144749971	-1237.846846743262	1.2126121745538736	1.0418746902711158	3.62590889061147	5.562887575813635	4.2978900364126496	2.5487948282338415	2.6272096971543735	0.6199480309232115	4.514227045275655	3.1136518639870667	2.2314122557199965	8.775880869769448	4.120848655690665	2.314045092357384	3.2583846566842003	2.3448151958972785	7.864561764134586	9.042270547565726E-5	0.995213123203672	224.77712803938329	5.319638270057672	0.2910464290181434	0.22571336324147045	0.2714625641639321	0.21177764357645384	1.7837248642656623E-5	-1237.846846743262
8310000	-50.897278278336	11030.601988377826	-1482.516099837958	-50.55072340497992	-243.05260380016324	-1239.4634960377948	3593.48042429753	10009.337289038082	9641.112242983132	10564.062377147338	18695.70914961683	16998.42441664667	13943.30174799051	7813.769200486697	9220.07445416212	5513.749708138071	14376.11729564396	4222.942523442946	5983.781199603003	9147.330994194488	2969.2822653529474	3670.812552231827	5148.348756398487	5.990618629254784E-6	0.995213123203672	19183.766656837193	7.236218130419466	0.30091447536295823	0.2544932770738047	0.22825176836460997	0.21634047919862687	2.5977492873409755E-7	-1239.4634960377948
8340000	-0.04746087564508675	0.3711249100150381	-1236.647772624982	0.13080115882080623	1.2107138324599283	-1237.858486457442	0.187655195646131	0.881629173973831	0.9742328741400421	0.6520261684772353	0.195679720103277	0.9729494079033898	0.6943218126937712	0.16449397836052115	0.42733359974068125	0.41360206658080173	0.18657363982051514	0.019675891629346468	1.0859387754006928	0.10261558603740685	0.03733130243349602	0.30677081117611843	0.0430527928673629	0.8004332528130443	0.8340895203973399	1.04405447061914	4.341195372844853	0.3155920443735194	0.22800752161867113	0.262098648711588	0.19430178529622125	0.0030109273667591574	-1237.858486457442
8370000	-23.39200679975945	0.8501665464625244	-1322.4216861733275	-2.9335667596829476	-82.05602330258773	-1240.36566287074	5.724422773116913	22.9797206402555	25.928103369345372	27.554925163356014	22.145165872781643	11.443627904263591	20.300520649754716	7.692681594067094	17.277402830441375	20.571624869828483	8.215199080011358	32.35266881463042	30.88165159957692	1.9748225243899928	14.775716489930108	8.308505545934196	4.931383074278692	0.9055930383806359	0.09878201746732043	25.46835701740233	12.032326663789672	0.3201575079106538	0.21845217660219984	0.24961117848607284	0.21177913700107323	1.2560836215427115E-4	-1240.36566287074
8400000	-66.97271433339859	25239.906798468157	-1563.2941216424315	-58.417553609322695	-322.95867276379903	-1240.3354488786324	98523.47125370741	137043.64789468521	395235.1506673378	185573.04199864418	344438.96157427557	398744.79465161177	351984.9789192056	160373.20077298296	388197.7358917497	76899.11155098061	224549.36370684436	152002.84584951302	128131.24706468414	79317.82763763113	229790.57202873277	198507.01715337526	60022.09731198727	3.490312759792342E-5	0.9096221639798482	229360.77191013374	13.064767155137119	0.26316813855966503	0.25026994913077577	0.2631214138034989	0.22344049850606004	1.3910165978677681E-8	-1240.3354488786324
8430000	37.93598220684928	1.6780393674501574E-4	-1038.2923661560549	40.168067180341545	198.92227184281666	-1237.2146379988715	6.496045268601968E-5	2.8443731943904034E-4	4.886395139228493E-4	1.755177996523141E-4	1.9237866207497912E-4	1.1587068462168598E-4	1.883100888587771E-4	1.8119504601532503E-4	2.6703312785392294E-4	1.187720940087552E-5	1.0148128055858526E-4	2.2430005649357306E-4	7.132684595404839E-5	2.4069381218098194E-4	6.971538050310509E-5	1.4673349775718233E-4	5.03069025168499E-5	6271.663490991691	0.2598281926594345	4.5212314155492666E-4	6.041534954567848	0.31355928282335127	0.23719621568267524	0.23244298483376447	0.21680151666020872	5.83620567277677	-1237.2146379988715
8460000	-119.21505800649025	2.388133273382306E10	-1838.8050415771038	-123.03316541965123	-601.4635318211406	-1237.3415097559632	5.775546467559759E9	1.8019337793034683E10	1.2269585965941103E10	2.3550373980952213E10	1.9882315323307526E10	3.345584838649946E10	1.2045465861323162E10	1.4505023563355526E10	9.910261533866863E9	1.3985360354733578E10	8.95471875824514E9	1.4173749041735884E10	1.775346164542957E10	2.5453605051543794E9	6.079282470719013E9	6.064787766896791E9	2.0129082019842598E10	2.6690116425599408E-11	0.2860069298132035	5.476253347216985E10	3.5177932343931686	0.3142334534334518	0.21651674997467538	0.24978177681840086	0.21946801977347166	9.075961245730006E-14	-1237.3415097559632
8490000	26.63628655227929	1.109866110021805E-5	-1070.1051357727847	54.567288972045	168.2890449009048	-1238.3941806736896	4.5692560222787223E-4	0.0010351988051001252	9.444527818496171E-4	0.003244906727233491	8.5468970913193E-4	0.0015231898650554054	0.001385497126936223	4.4176179544418723E-4	0.0011668735143732546	0.0010313575966277974	0.002352883519998402	0.0018176077648198402	2.89473672834964E-4	3.283647346180084E-4	2.3590956990116613E-4	6.078237711312871E-4	4.61192453030179E-4	119693.1463337917	0.2969829275006218	0.0015735183121993296	6.628438360013778	0.28368434949204857	0.24203270373263083	0.24443097782828832	0.22985196894703191	2.2924624492672456	-1238.3941806736896
8520000	-136.97493906562508	2.380110186896075E12	-1939.7013038513453	-148.67382254783072	-695.5628916689163	-1244.138412182429	1.068042341078506E11	6.6146404395233055E10	4.8050689927480994E11	9.545909376430348E10	1.0055980335485258E11	5.0154773519517786E11	4.972020843963305E11	5.942355698441211E11	1.0287232068725267E11	2.7159448400847934E11	1.0498777454679701E11	3.7408443927888745E11	5.757957674322967E10	3.7966744296571423E11	1.964591616824744E11	1.5052214933810815E11	1.3776229771845993E11	4.36730074070607E-13	0.6148587555777097	2.70441332023527E12	21.781956493996947	0.3211507291807867	0.2239647653505996	0.2497050105330202	0.2051794949355932	1.676924683756607E-15	-1244.138412182429
8550000	-10.318220632009867	1.7092543571026912	-1281.6953790081338	-6.3956747237567955	-44.42611724326466	-1237.2692617648693	0.8378033926916509	5.327548542552611	5.032846492299015	4.891442493704375	2.9123698195362424	3.351834327227065	3.806792720800332	1.1663032264898192	1.2240215079741512	0.03238444139384304	2.740547535253316	0.2748424494065522	7.908805181908826	1.011394471403199	1.599977460917281	1.924422651243093	1.2148397063561762	0.6744967630953737	0.2066201746249519	6.637077948665312	4.995739920162828	0.2859792281460403	0.23886028447125934	0.2497863927132089	0.22537409466949124	9.359097443264599E-4	-1237.2692617648693
8580000	-9.25836771210047	1.0043081509820548	-1266.504660598629	2.342921548702341	-29.8501190625729	-1236.654541536056	0.8392139837849527	2.3990855233128907	4.5576462435008605	0.5092478630267292	1.3506136764530046	5.176305884234343	0.9872888347178953	2.0605589076075925	0.3483082869977293	1.242838476030276	3.3985500156895485	0.8078281687302371	0.5723834169266461	0.8388020048206202	2.954705270164007	1.4811768208841416	3.716699486780466	0.05207972664255715	0.9904844492148355	3.567077934838246	7.033259446048085	0.29696443688831814	0.24001079850515547	0.24351083981339472	0.21951392479313142	0.0011152599500157637	-1236.654541536056
8610000	6.338130348632282	0.06773425899125596	-1209.3437563315201	7.307145495470835	33.053633955780356	-1242.3973902873006	0.0638610499488585	0.13122092356925105	0.48652689133459465	0.07604268573840292	0.19150356898568643	0.2652105609588103	0.2169928294693039	0.1752143569111975	0.10666817051243672	0.0262789578359999	0.11676722669459981	0.085917016644683	0.1493540454836169	0.1169256344112956	0.0561131282105808	0.05408938575068366	0.1127091231377958	5.683057217353591	0.12303699230863088	0.12076411545919613	5.482344850373735	0.29775273618492737	0.20224855726107538	0.24917597984726775	0.25082272670672934	0.03134889666415531	-1242.3973902873006
8640000	10.086152193610257	0.04958797371879987	-1175.4220658004303	9.868269752605311	63.87159457827833	-1239.2936603787086	0.007672383109233322	0.007698070058498073	0.05398068665715412	0.019130559234637575	0.030428325809785578	0.03729066000720869	0.044054514826428415	0.03609874883364984	0.004575773050667311	0.007143044136601143	0.013679790731582483	0.02142912065695551	0.056932735640413894	0.03732419847651723	0.023396174516858236	0.010283015841142927	0.02125740608441329	9.643377947967211	0.9147282052451644	0.1413370326404102	8.790744830597005	0.28062860590134503	0.21574655158405792	0.2650559120846923	0.2385689304299047	0.04192952028022618	-1239.2936603787086
8670000	6.7145493350943575	0.005702102576240989	-1168.3134236481897	21.534084487117454	72.7338299187503	-1241.04725356694	0.008744590266313983	0.05799250968390591	0.04470833147837928	0.00553191893688668	0.023728470193082902	0.024851031138984403	0.07264726470306439	0.024292695102832065	0.01575586981035669	0.012619159310407751	0.022982849686928826	0.01552378786290561	0.007223597773222735	0.007228542312198304	0.022668378367010668	0.0024746789177056334	0.0409335469250606	178.4250876176437	0.059928378102390836	0.16300394384791678	2.4408779712149147	0.31103585108526166	0.24254420386306486	0.236925806756479	0.20949413829519453	0.033406187472334425	-1241.04725356694
8700000	19.856102032965588	0.004150073577626778	-1110.1431909734981	25.116343124965198	128.70675197125655	-1238.8499429447547	5.64933563924536E-4	0.004104776310052775	0.001652813552129325	0.001550753025793078	9.524257639470639E-4	0.0032826574212558926	0.0036548409305740123	0.0030289708279964238	0.0016431101133570947	3.455264260302E-4	5.350987116486596E-4	5.101534783505573E-4	0.0030613380549664895	6.494823042786637E-4	0.002322461553017173	4.912334279507829E-4	0.0018660549511811543	590.868222539933	0.09013444410294195	0.013992370661865804	18.058577674617666	0.31174697350824093	0.22029005115072517	0.23873001941807653	0.22923295592295734	0.5146009608746276	-1238.8499429447547
8730000	9.365580188652675	0.055456913216271095	-1190.4862001333634	15.06602966246999	47.988736972352115	-1238.4749371057155	0.03755358902437946	0.20505423695165512	0.11627911882280706	0.09163823063023102	0.08926547390177966	0.035925212977050716	0.16634730240995205	0.0861424360739959	0.027575358380835246	0.019490712302805475	0.060197257219970934	0.020384866923316803	0.2720676762298784	0.06318526778292173	0.05445422464290793	0.06080336909084012	0.01170731246142206	15.463787050476592	0.8988824916706782	0.09294715679525029	11.578591598131382	0.32548860558493287	0.2131360600017454	0.2479821735737028	0.21339316083961887	0.03788928036114216	-1238.4749371057155
8760000	-25.62501057195281	87.06122931931112	-1362.3354621565309	-25.766876790969583	-125.71691617851276	-1236.6185459780181	25.31761901445659	74.38795085623997	55.63572139902838	41.711000003929676	53.879327219818414	197.38374906559824	75.07409523497533	35.74062141919161	54.122035454461155	87.31130199836252	36.44185662256939	69.79359989358629	114.48263334344126	7.001192591623308	34.44340338631561	79.96898545850334	30.311314927255975	0.020389741184580115	0.22830826897714387	165.69103467054182	8.668779632992221	0.297542605047962	0.23336151655937915	0.2497278284291978	0.2193680499634611	3.93017172250381E-5	-1236.6185459780181
8790000	23.9463694643279	4.8247729711683784E-4	-1103.5459593805463	36.68796783405209	136.11814822097836	-1239.6641076015246	0.0013130498158209663	0.0038824598595464535	0.006346731928572051	0.0017848024309815218	0.009061716073997245	0.005925127730083337	0.003661102956177062	0.0015925907199202953	0.0029068748218006035	0.0014429606944590077	0.003083887138759856	4.770781878422463E-4	0.002153032422410993	3.7703840919084544E-4	0.0022461110619074777	0.0016945508662539806	0.001250676508104431	4301.118927499393	0.21936893010902242	0.004519638125970465	9.604678058527709	0.27910454619572045	0.23059922658387763	0.26788773827166107	0.22240848894874093	1.0949663876573594	-1239.6641076015246
8820000	-0.21867286134932262	0.09115804889747801	-1229.1471060141491	7.4004211423501465	12.188390466165977	-1241.3354964803152	0.15351742981962252	0.7451456676779935	0.632345335884712	0.9778816129756853	0.5287058757750351	0.2597206027869773	1.0391114812633302	0.23156801228156676	0.38189580425799113	0.1691118810558029	0.1647649533579051	0.31838120587500734	0.21318980444500887	0.26932922755741273	0.17490802777628198	0.1456351182873522	0.40774632148879925	16.45473318019011	0.36404133658038407	0.5810936323278268	4.008061013246661	0.2793483969133767	0.2686851326911111	0.2612634716237812	0.19070299877173108	0.009169483408832462	-1241.3354964803152
8850000	-6.862929017432251	7.108227397865859	-1275.0081135392968	-14.49762715245575	-39.38961078225715	-1235.6185027570396	0.6351398449113774	3.0936353467117716	3.670160223882636	4.553768863289658	1.4523518052003153	1.6320951763789304	2.0094723102368337	1.4764062956645354	0.40235691839486204	1.6901161425921405	0.6596859655774964	1.1206935781252048	1.848337339507265	4.0037244628128095	1.8813342636119017	0.8728431783896027	1.7530702138658412	0.3241725643306514	0.47853437099576956	10.23473440102713	7.901540531982975	0.3092853593131093	0.23042271705528458	0.2511629299611848	0.2091289936704214	4.140480072146526E-4	-1235.6185027570396
8880000	-13.655661728471644	0.9452481171439419	-1294.996698959403	-4.989731719273053	-57.678037267940006	-1237.318661691463	2.4891643813228463	4.72173816028005	15.521505867583924	4.499471562536127	8.200263463831112	17.37151206058674	11.40293390937747	4.0025246518193915	9.329298673157641	1.952595740644362	3.8327477173295135	0.25705169626381713	2.98718603847037	7.896726897450172	3.9990010031379994	3.4227539153188684	3.0634099257156495	0.7565270025100559	0.36612231872188755	8.416393866914955	3.9187230490786016	0.3149742814193628	0.22509302291312686	0.23954373469739976	0.22038896097011065	5.573034539312385E-4	-1237.318661691463
8910000	29.81481574272259	0.0023988465736091815	-1082.9450534084676	26.804862042522064	154.7266517954803	-1237.671705203948	2.77759022256441E-4	0.0014420816434063107	0.0017108157097303696	3.01402473025748E-4	0.0011229621112834017	7.836031246706443E-4	0.0021146924898517746	9.170192788226813E-4	7.21371806527743E-4	7.439275284666239E-5	1.1435613741836915E-4	1.2715964983495032E-4	4.107695299730688E-4	8.619611426905484E-5	6.104027922422924E-4	0.0010374526158587706	3.6317041153553103E-4	508.35814733501525	0.8374277661092765	0.004012800153776887	16.520792395744678	0.31004728168243617	0.22177122002801083	0.24403482412659364	0.2241466741629594	1.6924208709364743	-1237.671705203948
8940000	6.130981936213878	0.4097996322839305	-1216.6966834321622	1.2149279946157274	22.76845410820711	-1239.4651375403694	0.07523589945302721	0.47194299078798135	0.3901712835522212	0.3034444359514908	0.37074471929656827	0.24900697451563447	0.24739741003197463	0.186796944703326	0.05994154116183194	0.540507379186883	0.01968058435395844	0.11582196143261063	0.21022114990242813	0.08644072306938477	0.1067210778220854	0.05066899316411898	0.09591968315434707	6.333472227795255	0.061594324990846605	0.48978924165449367	5.334184893430656	0.2971539631302787	0.22907638019307736	0.26899807356285216	0.20477158311379168	0.0034471589529684746	-1239.4651375403694
8970000	23.63764207200247	2.208230584533413E-4	-1108.4799228064464	39.15161189620976	131.72529467309468	-1240.205217479541	0.0017070112009525558	0.006148929300466877	0.013058257728213361	0.008840075024419492	0.009021259933971288	0.007240448944323634	0.0025969666052770776	0.003632179201453031	0.00220342259957016	0.00817812097817498	0.004071264538038747	8.943339585573829E-4	0.0011637908711733564	0.0028750269005613335	0.0033421028742759043	0.0036614254379882536	0.0020386523695081716	1784.1686021826868	0.7156640388227384	0.00470311435010378	10.44318376376785	0.3102048883455954	0.2112539348082206	0.22590448357744586	0.252636693268738	1.0000680546320366	-1240.205217479541
9000000	12.016455336672912	0.0010478406339772762	-1148.8235256321636	30.685623747579523	91.12301626774025	-1239.9465418999039	0.0046367377909846885	0.015226563670771437	0.017255671801344075	0.013795730063009883	0.05280330806302701	0.03594498113295189	0.03100545040158904	0.003419046485397567	0.008026488430261962	6.281667085597058E-4	0.015207864234397498	0.01603923741622169	0.019232363946444155	0.002916010558474495	0.012920573598583807	0.01225639063472253	0.01305411728471262	475.14643463834784	0.5174934852715871	0.028530459617593543	4.470336675568612	0.3059202050355925	0.20216575469325884	0.24169908748265875	0.25021495278848976	0.17572071013647217	-1239.9465418999039
9030000	-62.439327006790585	115.48190828664727	-1499.247194363667	-28.48873265862682	-261.1237044900575	-1238.1234898736095	10621.294233395085	62413.66390428848	62285.67669511035	39529.72892825747	9510.887320674954	84377.26059970014	40143.22274547542	8118.554610760795	17965.0012799671	37359.843255455766	8329.749166146166	41884.4582434054	9783.29617136187	14445.481956875197	24744.554575893988	39002.475744030104	18982.09064138647	0.004004465886511766	0.43459615084813547	97724.43778111866	4.2913565193082555	0.3023041968508538	0.22312875629405016	0.26153924930586775	0.21302779754922818	3.7286850487849394E-8	-1238.1234898736095
9060000	24.64209157911352	0.006169314427177402	-1116.9906047035724	20.841640915894704	122.56905045924232	-1239.5596551628148	0.0012868410823263048	0.007222391053676101	0.006917346868337158	0.0013750678525192932	0.003716314890387097	0.003979927473787812	0.0032130197660018654	0.007433176129033	0.0010958783168066838	0.0034222161550097295	7.693096690770955E-4	0.002205015702689835	0.002189847123289849	0.002861915739657549	0.004255215809428506	0.0016773905618124218	0.004542176488570022	94.14022141004303	0.27486469757134935	0.00907777603585428	3.2656123399836186	0.3244525515530097	0.22403126896436865	0.248021192648125	0.20349498683449638	0.428915560415351	-1239.5596551628148
9090000	-56.822511321325045	3373.758173928792	-1496.6750630201514	-43.935604797409816	-259.57018982303384	-1237.1048731971175	6649.012018003547	32683.503572986672	50845.56537661606	23806.149408611986	12212.92473353755	5142.14314954786	26516.970501488515	18133.322719112002	18085.411813721297	12175.387759293679	10958.674905248492	2679.930330890323	3075.28660998549	19325.55522341395	8179.393218686162	10142.91601281004	12257.183255002998	4.507133045042504E-4	0.1400300449519641	42101.94480703603	4.673536610957902	0.3075001360300811	0.22610189795764452	0.24275183493497848	0.22364613107729567	1.2729483170549358E-7	-1237.1048731971175
9120000	-64.03046125524263	749439.859559074	-1561.3954507651097	-71.67616633601202	-320.7405028317404	-1240.6549479333694	54761.41298895902	168430.24673492977	336551.0663327316	221411.69277374356	241541.5800229204	399840.5523129273	71529.0156333703	72989.60539849171	31410.061538282196	93317.84321591389	159380.07512602367	58454.536708051295	174953.2980643746	158283.68026672173	68600.59530195234	117637.87207491627	181514.39316202645	4.6532283299480795E-7	0.9048000408116054	1357608.4953158684	8.371953006704109	0.3002036592334466	0.24580236189335541	0.23148169013419231	0.22251228873900547	2.4002411105871206E-9	-1240.6549479333694
9150000	31.01426522524728	0.013589350877396624	-1081.711012813197	17.741081506024813	156.9638226062795	-1238.6748354194765	2.0746619389823946E-4	6.479762131861185E-4	0.0012553194342133235	0.001354060597770411	0.0012048924211827423	0.0014500503945945134	0.0017719326793423922	3.981162095483241E-4	4.224850482063983E-4	2.443964302078474E-4	5.934234151437633E-4	4.835849911323636E-4	3.6963481145327E-4	6.913168460283205E-5	9.736037715886256E-5	1.5039372110702058E-4	4.1410674799258754E-4	47.58301923140592	0.29965896375019585	0.013709551318276829	7.636682304332713	0.29933313833363334	0.23656118961970973	0.23733285827239123	0.22677281377426556	0.22237901910476796	-1238.6748354194765
9180000	52.826246707501184	0.001132484611156413	-974.1080944648368	29.991076098130034	267.0682064300991	-1241.1763008949358	1.727154144155603E-6	1.1006013977959816E-5	6.734029178925925E-6	3.576439917069236E-6	1.823258271197954E-6	6.4277804981623685E-6	4.607495247846715E-6	3.6350629331129665E-6	9.415347828570338E-7	1.560875123812956E-6	2.9724897346135332E-6	8.689136837833E-6	4.2961290958474E-6	6.4351664309176715E-6	8.918634126278543E-6	4.250443888284101E-6	3.4557949261401374E-6	516.4574105399599	0.4043368697938522	0.0011458506653726562	5.267076627056883	0.2842943702002016	0.2404365334923039	0.24211881948759853	0.23315027681989578	1.9159536406458781	-1241.1763008949358
9210000	11.280175492197815	8.274597711162157	-1195.567372906286	-14.417920421892223	46.98327736680095	-1242.5506502730868	0.014348898368899842	0.02633482666914083	0.08241190267396868	0.03876373690897325	0.04949378036631846	0.09311240679115425	0.02317715097972956	0.021889948478733615	0.017522485498901116	0.08060436821398198	0.04056114776462382	0.02071030950341995	0.016448614190532045	0.0014179783818315725	0.04090072220164261	0.03089024236348957	0.020030022818727247	0.10247668012825438	0.15541890867031727	8.304595070046984	2.5388301239664943	0.2994747619031379	0.20259109702359515	0.27724683603962286	0.2206873050336439	2.579011957214049E-4	-1242.5506502730868
