# BEAST v1.7.5
# Generated Fri Feb 28 23:45:00 CET 2014 [seed=1393627499695]
state	species.coalescent	speciesTree.rootHeight	posterior	speciation.likelihood	prior	likelihood	species.popMean	speciesTree.splitPopSize1	speciesTree.splitPopSize2	speciesTree.splitPopSize3	speciesTree.splitPopSize4	speciesTree.splitPopSize5	speciesTree.splitPopSize6	speciesTree.splitPopSize7	species.birthDeath.meanGrowthRate	species.birthDeath.relativeDeathRate	cluster584.treeModel.rootHeight	cluster584.kappa	cluster584.frequencies1	cluster584.frequencies2	cluster584.frequencies3	cluster584.frequencies4	cluster584.clock.rate	cluster65.treeModel.rootHeight	cluster65.kappa	cluster65.frequencies1	cluster65.frequencies2	cluster65.frequencies3	cluster65.frequencies4	cluster65.clock.rate	cluster584.treeLikelihood	cluster65.treeLikelihood
8700000	-22.47482484223592	1.0558046268806562E-13	-5319.308497518155	57.74279170751805	-21.354966188873103	-5297.953531329282	23.720425236986987	82.79685676841646	44.40963350596827	119.13738256945572	48.01856160447493	78.9161021625605	46.71416122166904	42.17803039920943	6.225782107087111E12	0.5175230500429168	209.33844631439186	16.74350408971228	0.2667580539828914	0.18451320644464822	0.21551350353461335	0.3332152360378465	1.160145420318211E-5	74.00733819390024	2.608663558071419	0.2456837200790584	0.25116259052943546	0.25020670591755123	0.25294698347395334	1.527921783852414E-4	-1564.017743452327	-3733.9357878769547
8730000	0.6150747298050343	1.7004177836052132E-16	-5257.834901206643	69.9513586032923	43.16161036635331	-5300.9965115729965	0.09147938560162527	0.6477809878918148	0.26880466493089455	0.6252592056313694	0.1482467131075166	0.12436619977934227	0.5260805934448606	0.1327259913770121	2.02131945299061E14	0.9275548818176553	0.29542865147050335	3.7947000459866147	0.2924464530221845	0.19288148361441987	0.19434105032024523	0.3203310130431498	7.998991233904865E-4	0.06107738643764598	2.009044157491865	0.25484568001636704	0.25060838851261236	0.2434868152388546	0.2510591162321644	0.16422430644184988	-1565.480888507591	-3735.5156230654056
8760000	19.35650798411195	4.252923765388152E-19	-5210.106590841405	82.5861877620996	89.96165003722439	-5300.068240878629	0.0015849044677073065	0.00502223766934028	0.010430332394092223	0.003972242030023244	0.004873663737770747	0.005161676807026056	0.003728385498121756	0.001343535498969764	1.6641546870164009E18	0.4610975567896331	0.004184225657016504	9.820330925149474	0.2801423749096427	0.20556478026036157	0.2062057181508401	0.308087126679155	0.40260393200659966	0.0017439455249164159	2.288258319917737	0.23726575617577172	0.2714753222539424	0.24535250476949183	0.24590641680079253	5.19847804798934	-1563.356926646753	-3736.7113142318753
8790000	13.99457864982486	1.1780777107910655E-17	-5222.242749655095	75.82639062699346	79.25158549449728	-5301.494335149593	0.0036626615307965996	0.01248684467165513	0.02110241544103399	0.006695342611795648	0.00491622102824377	0.005102594587506146	0.0044018125825400125	0.008097533663757235	1.7673311602460916E16	0.9224137580359314	0.018692107392542654	36.74061318434682	0.3074375871530494	0.1584422144177665	0.20888923143146895	0.3252309669977144	0.09575837524109385	0.007238817167424557	2.3560067071318076	0.24369507248657607	0.2629883639062144	0.254243069970712	0.23907349363649605	1.527217232549789	-1565.7490594657345	-3735.7452756838584
8820000	12.613280518411461	2.044771464575668E-17	-5223.601425840347	74.50723111575454	77.98183538215991	-5301.583261222507	0.004546598301888189	0.02424168969016897	0.015382954928321164	0.01840235218232169	0.00218753555025783	0.012003288392445247	0.015536160730688307	0.005437106228030157	1.724394053308903E16	0.3905117162781872	0.01868174082247982	0.5616854988189955	0.3090815738778267	0.16032224999787556	0.19619053223024835	0.33440564389404864	0.22624687694746481	0.01589551597299463	2.16829471382827	0.2489258500075187	0.2501346834166448	0.25362660070149967	0.2473128658743352	0.6640774142726059	-1566.803976825942	-3734.7792843965644
8850000	22.772468897631185	2.308939741219565E-17	-5209.392112426073	73.13934957185909	90.54017107884977	-5299.932283504923	7.430506002658883E-4	0.00212027995067545	0.002319332078046291	0.0017964813913960663	0.001547343585503658	0.003935175115456176	5.73033284337541E-4	4.792861063167928E-4	2.0974246185546364E16	0.9550395263700088	0.0022744010857300117	1.6583207525831287	0.27507397171689163	0.19928268022892479	0.21044758940471087	0.31519575864947197	1.1590542871091662	3.5287314711671526E-4	3.476845954094437	0.23974658870750398	0.25703556074098227	0.2525719414745389	0.2506459090769732	35.87523470571013	-1564.7435906292699	-3735.1886928756535
8880000	12.09223701852504	6.039710251852053E-17	-5214.997645485298	72.39177921206706	88.74591838250242	-5303.7435638678	9.400332324531455E-4	0.0020656196062929467	0.002505672358323058	9.852162596198147E-4	0.005012386491168848	0.0027067565300456725	0.0026559118712082387	0.0011704512415747139	2.109016533066482E14	0.9830353607258397	0.02956057249485976	1.8663041541172656	0.31252067947560774	0.15913425074931908	0.21177811565933785	0.31656695411573454	0.011934072387739034	0.003472639193400874	3.9099944603408057	0.236346851365159	0.263588539885702	0.2561106120320498	0.24395399671708748	3.3096174258032196	-1567.163006682117	-3736.580557185683
8910000	16.711627621067986	1.5122702987314787E-16	-5223.884678277075	70.74791008650587	80.4478030451212	-5304.332481322196	0.0030353777095239146	0.017198918219293716	0.008684670474518789	0.020509474571198946	0.001870484360197051	0.0013740971723213316	0.0058246334322475165	0.003032543633703542	3.585705669727299E15	0.32839024554602136	0.001513538209700122	0.3393155638349167	0.2867559326347356	0.19005070298586407	0.21076767350443287	0.3124256908749668	2.697726363825206	0.0064129328885316125	2.5897511933039623	0.24023688186283876	0.2613151696657814	0.25727188939074475	0.24117605908063366	1.3335884123041446	-1567.5062903668281	-3736.826190955368
8940000	9.176394279291635	6.52583937983866E-14	-5249.157879556239	58.43462537846184	49.90170512537204	-5299.059584681611	0.0351900179830235	0.10394002797009573	0.14927069340264928	0.2216965195677091	0.05200464896516916	0.10859560274092772	0.06456990933409411	0.017351786714500276	2.840764606140465E12	0.7329031888994268	0.012200796945459098	1.8039801764861518	0.28508746927716316	0.18752213296493503	0.1920053516095079	0.3353850461483932	0.18048830447627365	0.022547481146080926	3.2542940792642625	0.22711507904587092	0.2688687412033828	0.23849653366363252	0.2655196460871123	0.4651508420512956	-1561.913689461536	-3737.1458952200755
8970000	10.088238546461831	1.5621425031505143E-13	-5237.232386663125	56.4964824969944	59.48387245992894	-5296.7162591230535	0.011067510620039921	0.036821138399512905	0.05172177449233514	0.08232398512965274	0.015411031630319316	0.025602658901831464	0.010731834769273153	0.017596960417563732	1.437443449052984E12	0.5734493134720459	0.047248990771125085	4.152288438788716	0.2990771811713397	0.18594957369015344	0.18686188259914957	0.3281113625393566	0.055991340856734524	0.027799228821822668	2.552320244389802	0.24849456355003324	0.2515203250310634	0.25454483601754035	0.2454402754013614	0.38280819671988614	-1561.9374191897132	-3734.77883993334
9000000	15.097588831106817	1.1883652589381228E-14	-5226.3539719236915	61.59586455876973	72.6586784181188	-5299.0126503418105	0.004167956296895968	0.0124405971215265	0.016476234462432644	0.009868254497561688	0.0023512422582018743	0.009808092779052998	0.007952203374276658	0.004023931951779991	1.4806223779345356E14	0.12104186373877006	0.014326487291507761	6.391100337614184	0.3080675980937508	0.16749250081382966	0.19870133583749036	0.3257385652549285	0.056448716433618526	0.005610591181567945	2.2717381801267695	0.25381711329354123	0.2447715917725904	0.24725939241135417	0.2541519025225126	1.6275216132298729	-1563.3509032231723	-3735.6617471186387
9030000	14.023556762335438	1.0640979701541349E-13	-5238.504617667658	57.11596967257556	66.70759805614775	-5305.2122157238055	0.007879803357379329	0.03005887741528087	0.03272373972141726	0.04363970711097855	0.010910931991649933	0.005806606665405123	0.011698512602304095	0.007522457220880437	2.1475813497077485E12	0.48792657503532866	0.00726683132447041	2.182390557119097	0.31445817150541033	0.18650784125962927	0.2002547114821342	0.2987792757528256	0.30048923465357685	0.008708678959790437	1.3423442622835289	0.2562351414980131	0.2424266910119704	0.24896328158350117	0.25237488590651364	1.0464362077584874	-1563.4416263564872	-3741.7705893673183
9060000	-1.6545050074557603	2.1776950402186185E-10	-5278.122792060347	42.47560662995468	28.55198042574967	-5306.674772486097	0.0831970135292864	0.39687033201038757	0.6066537104099128	0.45208713010525936	0.07078334061983357	0.061209985232662474	0.12021817141840548	0.34814002397966654	1.092343399644166E9	0.8295675552243177	1.3624173728651314	6.362898100764776	0.27703956174576905	0.16234540099929617	0.20763550698820818	0.35297953026672596	7.259237537624143E-4	0.2703234436943922	2.4684312861474424	0.2539851428159703	0.2685887331328982	0.25451536216805326	0.22291076188307649	0.03987703820876475	-1565.4708027887084	-3741.2039696973884
9090000	-46.75484491889988	3.414307602333231E-5	-5405.512987953376	18.133011212535095	-107.71486418924148	-5297.798123764134	28649.838939261208	108926.46047235795	84527.20125461103	144469.47258206256	34549.02673126249	68179.49760386269	23941.397662965333	31894.717705852192	10241.948542990925	0.9176561111923459	56122.66769906479	3.4627394439013535	0.29614651210435605	0.17553672817840554	0.18842556762936538	0.33989119208787244	3.1044455525208794E-8	30389.692817476403	2.607661554164182	0.23940222996188992	0.2591741814179404	0.24378823653337622	0.25763535208679167	3.167865609534207E-7	-1563.221929436213	-3734.576194327921
9120000	12.669270816910565	2.114463745407763E-11	-5248.410155283121	46.423815351617215	53.27516890692381	-5301.685324190044	0.010087956667682226	0.02087591567804582	0.06451960558665518	0.03501645437657742	0.038495021828246996	0.038064857251935716	0.01796946699951603	0.007408611274654927	1.631583953981857E10	0.942461922624717	0.03334189938221549	4.4132973774055575	0.29645364839768834	0.15213714029290581	0.21681812034556558	0.33459109096383977	0.09189035058318473	0.006567322880727004	2.8306406851225523	0.24508357477354206	0.2509457356124555	0.23653668058206134	0.2674340090319394	1.8241840024986595	-1566.345529870448	-3735.339794319597
9150000	-12.245400877741819	3.0112899111041834E-8	-5307.289660955088	32.2697571575371	-6.307065192177992	-5300.98259576291	1.8377977169220057	10.965036866466097	21.727341182340428	5.709960049742904	7.206955872612954	10.568590309464321	3.9310661812851855	2.359869232369467	52621.89712469933	0.9976897390722083	13.777302915589612	1.3018922533393709	0.28488792766470283	0.18208416757274276	0.205712060097738	0.3273158446648159	9.253260821630652E-5	7.953362349293484	2.12860967633634	0.24303702609160005	0.24632392296479189	0.2605653164090028	0.2500737345346036	0.0011324136860604744	-1562.0088431254615	-3738.973752637449
9180000	-9.827095046867411	4.402097509884924E-7	-5298.62574477682	26.794713139198063	-0.0693113850075271	-5298.556433391813	0.7689953912009554	3.27252036632852	2.6233864203728285	4.498643701581774	1.2447448459659436	0.23087665424952708	3.373047737837139	1.408825009922279	327649.62911838543	0.7380652062909931	10.15480251441056	0.896758962281035	0.2957488912090135	0.1910599440723628	0.1960716981546665	0.31711946656395673	1.6394261910968513E-4	1.5679143545402339	4.444144322337031	0.24085280172753992	0.26219432033394674	0.24752433171167867	0.24942854622683297	0.007461926853002534	-1562.453727295445	-3736.102706096368
9210000	-8.333473103857056	2.8395731160445393E-6	-5305.748653260155	23.52220498479342	-7.012526126093379	-5298.7361271340615	1.7550938086745325	4.583567137452422	2.6396008004930778	8.95806737070125	4.3229901071768415	1.6716940051649303	2.7084250369879905	0.4346192014090482	62352.38991231325	0.8954850976234193	3.5136243704802355	4.078101507465603	0.2827168693380684	0.18047074936444946	0.205155535058903	0.3316568462385786	5.149922066693942E-4	2.8564537855303174	3.882109104558274	0.24651464175210824	0.2573656577383156	0.253859026631125	0.2422606738784495	0.0032012595830504574	-1561.6377962708743	-3737.098330863187
9240000	-14.811353045262603	7.133568925831601E-5	-5320.4999543201075	16.86299856389953	-22.343148344142158	-5298.156805975966	1.7904674617090879	8.269936989301101	9.595131193430815	4.272596410530521	3.564183764210442	1.987787389880505	8.49906226484297	12.578311575625747	7932.298885120542	0.13324010007801085	29.22044791217546	12.21161035330941	0.28869147457523275	0.18969655383612574	0.20946847616625167	0.31214349542238934	8.842927900284432E-5	6.175185051255797	3.3372001139006557	0.2386401414714888	0.25357577555318045	0.25824342090529795	0.24954066207003114	0.001998740917091287	-1562.7597852552747	-3735.3970207206908
9270000	-21.463245583150282	5.173906417194523E-5	-5336.525036822795	17.618002120357648	-38.87536864474128	-5297.649668178054	11.857010526300174	45.181105834881826	4.347904584348718	86.70831703960977	10.966168085458866	43.482678867921834	52.43003509074405	20.31166090638852	5041.466478180502	0.8256952773161251	39.805679000745364	1.6768949277533716	0.29375506566966236	0.204603375452049	0.19655303072555583	0.30508852815273224	5.3425818030869596E-5	114.20433495333414	2.990509086400455	0.23705471369772158	0.25932668846218987	0.24473879308312937	0.2588798047569575	9.069619175493311E-5	-1563.3471341752897	-3734.3025340027643
9300000	9.307100206075688	5.806358648160462E-9	-5254.886094471954	35.456504682559554	44.486333577368136	-5299.372428049322	0.01778182507553141	0.024035469344111396	0.08978806867229908	0.07990674133293355	0.0033313585820393767	0.00509248274586423	0.024156621140599112	0.04107927058108267	5.3673578492789984E7	0.45570055924640074	0.04818706789593	1.6143054897962932	0.2783295870597968	0.20567290029620805	0.19835480940861627	0.31764270323537835	0.024700959450678496	0.018680495562986756	2.930142729898823	0.2518301101630082	0.23871762117042905	0.2549493395140002	0.25450292915256084	0.5997236967573916	-1563.5291838212775	-3735.843244228044
9330000	-3.8737220502652323	8.195012771554304E-10	-5288.331608386666	39.0464817602119	13.795860535236553	-5302.127468921903	0.26783759923005385	0.511560122489842	2.3193341591290926	1.0334135440464864	0.7982858636379948	0.6260820354473751	1.0673106014569513	0.12173074674663369	2.484046948399335E8	0.5036126741710932	2.0538451596243457	1.07946937551682	0.2859608567366804	0.16986014067844873	0.2249430025781711	0.31923600000669927	0.0012789363467019335	0.13476361851019378	3.7742278040306276	0.24243849553691982	0.2526787774626342	0.25826414479446125	0.2466185822059831	0.07307773008652167	-1565.7454826295284	-3736.3819862923738
9360000	-3.7081633463424457	1.3230584595411217E-9	-5285.2348472253725	38.13189373562741	15.40902960092168	-5300.643876826294	0.2713498834606915	1.4592479031239367	0.31873972522264654	0.8621369735967878	0.370705174999651	1.3937889373740049	0.31502670457352877	0.7227942729732932	9.35054574937807E8	0.4839391722591836	2.8796686565713343	0.16143611467236416	0.27947930978455804	0.19555345738395416	0.1983119596577381	0.3266552731737492	5.780415876322303E-4	0.1288783399566077	3.3179987885042537	0.2553814765722038	0.2536874228330396	0.23912572134049026	0.2518053792542647	0.08640286668343124	-1565.3408130454857	-3735.3030637808083
9390000	-33.493787941112785	1.3957431938209406E-6	-5367.318478121626	24.71774680199727	-66.77591247923849	-5300.542565642388	744.6794030857794	1444.7228032752778	4808.769899884135	2283.04811608514	631.4677067532449	808.1972235147383	840.1467955696725	343.765104904896	270551.2634599324	0.6292980502490759	2812.6372413755944	0.924479151595799	0.29479468694183697	0.16582241058224137	0.18793484330840027	0.3514480591675209	5.528044898457998E-7	1159.1266472209113	2.733171972373968	0.22973742518643425	0.26460859589611296	0.2526813293323588	0.2529726495850923	8.672904639601577E-6	-1564.983528358742	-3735.559037283646
9420000	21.09143778717526	6.331338798749199E-13	-5222.206213365143	50.000441231485155	79.29755118898814	-5301.5037645541315	9.255646851401125E-4	0.006028492382913733	0.004948114219847615	0.003271808135369552	0.005261820708181605	3.018802300519855E-4	0.002745591764669808	6.21396472231371E-4	7.092197153442834E9	0.9088576693625431	2.5933515211003824E-4	1.4883477357855093	0.2984416089246431	0.1983492116825382	0.1865354611471525	0.31667371824566576	6.147208381122639	0.002614818264842688	3.462955488121549	0.24872325869106074	0.2381903280223867	0.24882246447859613	0.26426394880795473	3.464205987260457	-1562.5966788994685	-3738.9070856546628
9450000	8.665526947133703	4.488308947181129E-12	-5244.671569074377	46.15686137476995	58.095433526203344	-5302.76700260058	0.003184528386866279	0.022061806558052694	0.006034455726479435	0.004391372953470928	0.00752690319067217	0.0022214983783399845	0.009468995436700071	0.012546283699808009	9.043186738330895E11	0.07648759427942212	0.050923111366943725	0.9599067992305224	0.2619106394560849	0.1970128346132338	0.19766668044354863	0.3434098454871323	0.023975458841081477	0.042179174177640645	2.0536574494240045	0.2417681580389159	0.23935722123879186	0.24727972516772742	0.27159489555456323	0.317924714877256	-1565.1759400633082	-3737.5910625372717
9480000	18.54626902169452	2.6846771139690475E-12	-5213.333916771071	50.8882042135879	90.54481090931989	-5303.8787276803905	5.891959474955046E-4	0.002694794188935897	0.0024931943507774043	0.0014929638324050487	8.397611116767806E-4	0.0018691712401246294	9.174402552045905E-4	9.535989735022027E-4	2.576505340256738E10	0.9615463033218146	0.0026898824984566867	0.12118433763388489	0.28456842950314326	0.18445574523529779	0.2018296269590186	0.32914619830254005	0.32922637280736256	0.003449373289627803	2.2864619250433904	0.25946492013455397	0.2402490683232224	0.23614064217745162	0.26414536936477034	3.0771456954800165	-1565.8537714703389	-3738.024956210052
9510000	11.109973725039799	1.9885976538370097E-10	-5243.808793791038	42.39317586946743	55.3104053951984	-5299.119199186236	0.005135327276750323	0.01482633187901814	0.02630300080978077	0.02187951633230552	0.009952363424175275	0.010839141028971747	0.028890472184395426	0.02367942502281306	1.3457722267459812E9	0.722097853953531	0.013492573897023265	1.473610811211188	0.28966966231009444	0.19894770517666002	0.2146914182089862	0.29669121430425904	0.07323672287804443	0.00804940044841838	2.9046528671322336	0.24726008106893457	0.257460774476588	0.23704430703042506	0.2582348374240506	1.3885724920579754	-1564.6446957291168	-3734.4745034571188
9540000	-4.955472828660583	2.405728250134602E-9	-5289.683136685948	35.09782094334054	12.25099396166744	-5301.934130647615	0.18278102207252417	0.7057874481749072	0.9645281131332321	0.9360343884517249	0.20541177618827436	1.2391759018952888	0.13249419205589705	0.5936327315754815	2.0563979340142804E8	0.9489393744589044	1.322391034871107	10.913169322454433	0.2921166083476369	0.18966598499390191	0.19725168949542743	0.32096571716303346	0.0012285520020233064	0.7060342100484193	1.4427609135630255	0.2505762906620448	0.2554250180052907	0.2445802940756004	0.24941839725706239	0.011393918772121122	-1563.0602496906224	-3738.8738809569927
9570000	20.897118900469273	6.934928236387329E-12	-5215.431688833721	48.79565364537913	88.08476434798158	-5303.516453181703	2.7202643844881266E-4	8.95424627029106E-4	5.68724149326174E-4	0.0013758051630148127	8.124857689390361E-4	8.673175042561545E-4	6.166984674975684E-4	2.970708498336732E-4	1.5898233915110678E11	0.4829569519196829	0.002256778768523871	2.7046584208796225	0.2984821202277089	0.18413112575348406	0.19878088916319847	0.3186058648556082	0.8026792593505551	0.0015642521734311639	4.009068158362588	0.23905527801746315	0.2652172430041181	0.22000258388314153	0.2757248950952755	8.23476809673266	-1561.3682575478215	-3742.1481956338816
9600000	-0.14248873049925392	2.001669728509987E-10	-5267.399126849347	42.1081386728684	29.61173069766258	-5297.01085754701	0.06642668395814817	0.33934241007045585	0.11085789214253647	0.4720428205797677	0.1010441116918941	0.21124292776779507	0.16452255408902428	0.08132800594545014	2.200164784694775E9	0.042844834235939454	0.28669551121519493	7.819820183016584	0.2982080664396708	0.18044404035007602	0.2112955501298894	0.31005234308036345	0.007798803729759184	0.47113831034452386	1.8774482383285065	0.23438425043350253	0.2590795154373504	0.24597492241517085	0.2605613117139744	0.0224910117262017	-1562.0040142613402	-3735.00684328567
9630000	-73.33316268251352	0.04552643201897104	-5497.733371555175	2.082962593648925	-194.76395666734396	-5302.969414887831	2.9193233266726322E7	2.8959617899654084E8	2.8537944543413025E8	7.3923636397218E7	1.6899994441077646E7	4.857101220343384E7	1.289094483762325E7	1.8552195161102377E7	2.9932653889517673	0.11179021185382883	1.066734038407563E8	14.885333207924662	0.2948368129073122	0.17779882093852864	0.1959005897687545	0.33146377638540436	1.2822052480701083E-11	2641259.5869663777	4.427121013368443	0.2405013464483139	0.23545514913839302	0.26136480083807173	0.2626787035752196	4.010794968334824E-9	-1562.0390121043954	-3740.930402783435
9660000	13.20560943372214	8.750435946124438E-12	-5240.078523941416	48.568922813673346	60.42153132318822	-5300.500055264604	0.006893559353682442	0.039623137422394455	0.036536080672309554	0.023995514453651133	0.001781345560995425	0.0037855341274476723	0.01837837848618348	0.008274525722950787	4.632784486368393E10	0.38061567460232293	0.021390473273809184	0.9305902304464289	0.30157786301639566	0.18139280537916488	0.19509419768018343	0.3219351339242556	0.09479741564548357	0.0024744511083956305	2.7902574105779427	0.24594102059022205	0.2692929553885798	0.23585921585614225	0.24890680816505406	3.358585154864306	-1562.4041857653654	-3738.095869499239
9690000	17.99938354775923	7.253257934738438E-12	-5209.685169801143	48.4151048651699	87.51906150143975	-5297.204231302583	4.0219201917928696E-4	0.0013530458122756014	0.00248495784988289	0.0015780552045687618	4.047327338682053E-4	4.384410715962914E-4	0.001330081860237826	9.779058798203694E-4	7.5058699223379755E9	0.8693301491582707	0.00349069851158999	2.1714774989861363	0.3023361139827338	0.18210937232103888	0.18606419844924033	0.3294903152469866	0.5547970076932353	0.004788229704803032	3.3358524649533328	0.23666018344475098	0.2641553948247041	0.23824353930202102	0.260940882428522	2.216923326865569	-1561.827537661972	-3735.3766936406114
9720000	6.192707708246989	1.4584576245477717E-10	-5260.1494173068095	43.02653020710782	41.8125882864705	-5301.96200559328	0.02968938943467494	0.18632809822037252	0.08904740695822569	0.1729986789023075	0.1260781405099213	0.02554344782163968	0.07624005709954111	0.0612841513957484	2.0458137793961825E9	0.6988714197570379	0.08027835790187704	3.017894112915989	0.2731783022838222	0.18172960550387385	0.20330463730385157	0.341787454908452	0.006668175852808131	0.04317709055005924	1.772437946222555	0.25589218740151787	0.23739026299653568	0.2457328568710835	0.260984692730861	0.2586995803190181	-1564.7326345137715	-3737.2293710795084
9750000	-44.77994262054988	8.15006571376639E-6	-5390.89403069051	21.23606114390569	-92.21304416852566	-5298.680986521984	4748.653637670609	34581.608217965426	24673.445506624543	18489.21170533794	3703.131459891112	9432.493577115174	10849.038685779396	10225.42970444102	88631.86144038315	0.04014295730517032	37694.98553152555	1.3110841118281376	0.2932671042653745	0.1793326569926687	0.19647370626673655	0.33092653247521997	2.624694593388134E-8	29019.773630669344	3.780144168881718	0.2553932104996081	0.254642492057863	0.24185657675281771	0.24810772068970924	4.05234701613845E-7	-1562.24523349924	-3736.435753022744
9780000	-6.088705899629614	5.663042459997878E-10	-5292.544864721637	38.92552533370335	13.722517228007483	-5306.267381949645	0.6215724924363032	2.062782947215406	1.7721581907630386	1.6944801122906856	0.8217712679461412	1.1533738900897335	1.0054353524840565	0.7246043810596599	2.3361338818519674E7	0.9408354246829703	0.32463256089574455	1.9676384517155867	0.25308309931338174	0.23087622144743528	0.19530273529484826	0.3207379439443345	0.004625697503011963	2.8664469481052604	2.9629265106511493	0.24683535142243168	0.24610868541683242	0.2589726394221284	0.24808332373860542	0.004370378304857521	-1570.5678651062626	-3735.6995168433828
9810000	5.490436282982721	1.124793942632278E-11	-5248.767565893472	48.06341160741767	51.646815557454445	-5300.414381450927	0.01171334058485616	0.029717835027214468	0.026440500664778727	0.022868625068605795	0.025741803185397812	0.03400036710575176	0.022935190218645592	0.06853091771464527	9.188943618976885E9	0.93636656482808	0.17423183004004517	0.4814169519959756	0.2793227935718405	0.19321733414054137	0.20860903369642356	0.31885083859119445	0.01478296808273682	0.0262970075684042	3.7568208350458288	0.23263404281046143	0.25699059867558377	0.2502004078929532	0.2601749506209995	0.42752042666340395	-1565.0816726390656	-3735.3327088118613
9840000	19.043261722848356	1.0265139687962489E-13	-5216.87853705363	57.57777028564189	85.71491998352047	-5302.59345703715	4.8470088777386236E-4	0.003224728937088996	0.002411437522646559	0.003058076646711868	0.001110196253073938	1.6097329450511132E-4	0.001263404850192342	0.0013741459343256264	8.265447454654124E12	0.3594406807901559	0.00407671796956463	4.668568452174538	0.33408575576778915	0.1860193797371121	0.18853928006380316	0.2913555844312954	0.9971996068452	0.0030936805915468615	1.9995904823995314	0.24570982459790508	0.2536920928515515	0.24842392890143492	0.25217415364910656	3.01875773470257	-1567.7653246958841	-3734.828132341266
9870000	-28.885350547215918	3.3690812632655777E-7	-5358.828070834052	27.578274325692938	-59.747159039352766	-5299.080911794699	218.43201877979152	1936.1311496546957	753.8331806822571	1126.7947747951105	626.7041216455499	107.9045324047467	254.54136437905808	194.67726231299022	1722954.693060023	0.2608560913258054	535.3970282429032	36.33689063378035	0.28458231017048297	0.192516050599687	0.20331173779823372	0.31958990143159616	3.975366493167199E-6	541.523147477873	1.8852108058835924	0.25155982989310977	0.25567405854604985	0.23425510056617885	0.25851101099465956	2.0627331129784705E-5	-1562.4781783270428	-3736.602733467657
9900000	-10.316380438428693	3.0324487800009064E-10	-5304.974011194144	40.961225983224544	-5.825012947108014	-5299.148998247036	2.937637550386585	8.332811722036347	5.117571826436928	13.438091352923855	3.6530030046947464	1.5846600807964282	3.7782855822729253	1.128626003569789	3.732962309726163E8	0.7203371306885996	6.84075063299926	131.18324837994018	0.2966640747732861	0.18516426414806508	0.18660909267581335	0.3315625684028354	3.497646890537713E-4	4.883761164532218	3.0973745909950425	0.23805993621799756	0.26645753206012235	0.23963849866849343	0.2558440330533846	0.0023941459469146087	-1564.0631999951552	-3735.0857982518805
9930000	3.8377505400644853	3.93766339741057E-12	-5266.260520054669	49.81553778453517	32.92381436224815	-5299.1843344169165	0.11130604979212155	0.19700773721912163	0.3330826318698979	0.2964974291124556	0.3145807806457711	0.10309710344698715	0.14652999518004428	0.1391806543823659	1.9955813589613968E11	0.7000111531190314	0.13829305328243888	3.955262844861385	0.2992930921509802	0.1805449998846349	0.2080744892152174	0.31208741874916746	0.01639295104265092	0.06808121744299694	4.905872098481983	0.23698914575388616	0.24898377314634504	0.2580367092404592	0.25599037185930756	0.15220114733346923	-1561.903601055811	-3737.2807333611054
9960000	-19.795557931048883	2.0911802849754164E-10	-5326.285037566308	42.1631535447209	-28.50228393113081	-5297.782753635178	24.13332164241008	23.51967626613959	120.01509372060521	81.46270363289631	88.26535847983979	29.526501976919803	31.377976805771677	53.94758328940828	2.1988999915819197E9	0.1785582241125559	56.33411609913658	11.30855587227324	0.289096515908165	0.17040506618831744	0.1936400731726192	0.3468583447308983	2.7999290784075513E-5	41.13290516915079	3.2508467112133648	0.24988555434948387	0.2553916277148785	0.24320878184390526	0.25151403609173023	2.6548561196579703E-4	-1563.3679502696855	-3734.414803365492
9990000	12.917562763253844	2.91432869299289E-13	-5237.947223036707	53.72813557423384	61.12918298628847	-5299.076406022996	0.007287494279993263	0.02544760245733414	0.019045057368110827	0.026375897974957735	0.031879887484843245	0.026249852119061227	0.006050102404495192	0.007773200957959651	2.734469396091127E12	0.8788446104568686	0.024864565627796226	3.1696837823231436	0.304342922785104	0.18314817053199092	0.1874292736882644	0.32507963299464065	0.0655308414837196	0.009556451076998238	1.875186441978733	0.24769097812447563	0.26448743007693637	0.24206842343238094	0.2457531683662049	1.0047066489455474	-1562.3267027586971	-3736.7497032642987
10020000	7.414968634938702	7.103301014795964E-13	-5251.3530973767065	51.454900326254204	52.28120392683348	-5303.63430130354	0.03319936471907301	0.2118760548062927	0.13422421816299718	0.1511555395327988	0.04367169229791492	0.0672480168638268	0.062425314543171614	0.02292547439851575	1.2408629077297834E10	0.931671100569981	0.03856749348413203	0.24532413713984869	0.3005431337559274	0.17882170846354573	0.1985872957758971	0.32204786200462976	0.0245886304164807	0.0543276479698999	2.398034436807549	0.23973876717195655	0.24656578393834472	0.25280571090043386	0.26088973798926274	0.24554367863081955	-1568.2071504839118	-3735.427150819628
10050000	24.390200679719243	9.738196244363954E-16	-5191.609452933034	66.62989881768505	112.92871744382454	-5304.538170376858	7.70116636579143E-5	2.9172785942345344E-4	2.850445126536346E-4	1.5084417342199413E-4	1.724992273081236E-4	4.300424574766518E-5	1.4233196089921316E-4	1.6178861269819494E-4	1.067063797763874E14	0.840393166304789	5.889504382721114E-4	2.0140910150077924	0.3190933470912586	0.15705514424973704	0.19993570875825395	0.32391579990075026	5.371451302693033	6.981061538738444E-4	1.2840050322058874	0.24310869398965637	0.25189984069712584	0.25678016250535224	0.24821130280786338	12.624780826494142	-1565.616526974024	-3738.921643402834
