# BEAST v1.7.5
# Generated Sat Mar 01 06:51:31 CET 2014 [seed=1393653090818]
state	species.coalescent	speciesTree.rootHeight	posterior	speciation.likelihood	prior	likelihood	species.popMean	speciesTree.splitPopSize1	speciesTree.splitPopSize2	speciesTree.splitPopSize3	speciesTree.splitPopSize4	speciesTree.splitPopSize5	speciesTree.splitPopSize6	speciesTree.splitPopSize7	speciesTree.splitPopSize8	speciesTree.splitPopSize9	speciesTree.splitPopSize10	speciesTree.splitPopSize11	speciesTree.splitPopSize12	speciesTree.splitPopSize13	speciesTree.splitPopSize14	speciesTree.splitPopSize15	speciesTree.splitPopSize16	speciesTree.splitPopSize17	speciesTree.splitPopSize18	speciesTree.splitPopSize19	speciesTree.splitPopSize20	speciesTree.splitPopSize21	speciesTree.splitPopSize22	speciesTree.splitPopSize23	speciesTree.splitPopSize24	speciesTree.splitPopSize25	species.birthDeath.meanGrowthRate	species.birthDeath.relativeDeathRate	cluster62.treeModel.rootHeight	cluster62.kappa	cluster62.frequencies1	cluster62.frequencies2	cluster62.frequencies3	cluster62.frequencies4	cluster62.clock.rate	cluster711.treeModel.rootHeight	cluster711.kappa	cluster711.frequencies1	cluster711.frequencies2	cluster711.frequencies3	cluster711.frequencies4	cluster711.clock.rate	cluster62.treeLikelihood	cluster711.treeLikelihood
2040000	83.00362604562828	0.18482949097929535	-1542.2623057807489	11.31624192134575	239.48378669221552	-1781.7460924729644	6.354442774458708E-4	0.002059978125719275	0.002496370767349856	0.004133304224314879	0.0018709286781816048	0.001729476782408967	0.0020339979298463788	0.0019069003499615036	0.002315096082350291	0.0017163314232483615	0.0018916326676721726	9.615123513363842E-4	0.0029312684834938174	9.005067969350839E-4	0.0013526041002213406	3.798062742965139E-4	8.544336087920384E-4	8.931714497955859E-4	0.0011055701513109659	6.540822250528628E-4	0.0026974406076107605	0.003063795329737576	6.552303531217631E-4	6.95236037008635E-4	0.0018318693507830062	8.99445987480774E-4	6.1654529112825305	0.5023713394361498	0.18515002383860418	15.430767392505496	0.29729949992049937	0.19505199503852144	0.2583237099820767	0.24932479505890257	0.012240051651956848	0.18669667474049412	28.75847593578117	0.22968450994801504	0.29769719954380935	0.28771034452480837	0.18490794598336802	0.06660365737126538	-1139.8546572219257	-641.8914352510387
2070000	104.69712298316699	0.0675251930900198	-1474.3778277799609	19.633125541249008	308.02192783205993	-1782.3997556120207	1.0307858690946687E-4	3.814854246404238E-4	1.818432599500414E-4	2.793244094005964E-4	0.001008649042633426	4.224445965221877E-4	3.100662515416644E-4	4.3404909973312897E-4	3.355208158826123E-4	3.151003664122843E-4	4.664489008959563E-4	4.930326579276554E-5	2.2590275743339416E-4	1.1846199220495274E-4	3.2494353005693374E-4	3.883326791764115E-4	2.0799785708930921E-4	1.1191958612083467E-4	1.3437969521596846E-4	2.1471355692040617E-4	5.963379454044625E-5	2.1237027315316415E-4	5.833460014488769E-4	6.364588663053321E-5	4.40342193563025E-4	1.6100633011775588E-4	37.10018365300042	0.04090894407081184	0.06766479190907408	18.97112115902489	0.30523887479700373	0.2172822791851176	0.2559514494312425	0.2215273965866363	0.07066907228179288	0.067830409026616	17.501790207744783	0.22963079351195065	0.2448930274631164	0.31935132423068757	0.20612485479424608	0.1400439329841934	-1139.3493077732414	-643.0504478387793
2100000	-37.391138679368844	834.6996483596772	-1928.6809484956807	-56.411546048953056	-144.6300493352397	-1784.050899160441	2.6479724406750496	16.97794452704403	16.831016315122724	5.82721626525011	15.68352712830311	10.959971075233009	10.605562184269134	6.05902055430973	1.4992494148906854	20.787732525463664	3.6432745751218447	4.316660647065887	1.1842532047029763	2.5903712878141416	0.7344777527795782	2.2503489966848855	6.608024852776542	0.5792973905438267	1.97567531721122	5.201750602626366	1.4712114961982454	2.617997658835246	2.1289706196923652	1.458482636137126	7.7260768370992645	14.963209984121516	9.799061613015975E-4	0.7688459888823582	835.3952380880376	6.66864847158795	0.283890077898029	0.22106420052044293	0.26467097228165914	0.230374749299869	3.164247120782242E-6	835.2678675014156	21.87184942915703	0.19571637179603082	0.2828642915338786	0.343192435318981	0.1782269013511103	8.36881271020734E-6	-1139.30206239439	-644.7488367660509
2130000	158.3319740126825	0.0022919092592914984	-1322.9690316189387	43.62652374639535	462.90540153925514	-1785.8744331581938	3.4791669034734673E-6	7.519231552869854E-6	6.739678901300018E-6	9.372308230967803E-6	1.0656865795394594E-5	1.6427256103398393E-5	1.4006900863415448E-5	2.1009487977026352E-5	2.1038954081632282E-5	1.5930017159471403E-5	2.1597160477027517E-5	8.076288624741988E-6	4.586606907663134E-6	6.301965860236466E-6	1.9662373069972107E-5	4.8249724199219805E-6	2.2315805348451697E-6	7.046973420333881E-6	1.4210734159006687E-5	8.077419622909644E-6	8.602145489924783E-6	1.825111886665134E-5	6.112625360524453E-6	6.1386405765639975E-6	5.1413669634390935E-6	2.534483704427271E-6	213.53560240998016	0.40662623242598567	0.0022973891225766957	15.81141268145687	0.2898391244685411	0.2037068447789922	0.26905075800579126	0.2374032727466756	1.763389266682314	0.0023000933833030373	43.421397123633035	0.23174101184069648	0.2655395318758543	0.33498829159027554	0.1677311646931745	6.682909283740655	-1140.7235304391932	-645.1509027190007
2160000	119.61267518548706	0.0785997522884518	-1454.3559400671284	16.112842845936036	328.0283973941746	-1782.384337461303	9.64952654207987E-5	2.5741322700929353E-4	2.5410089634744917E-4	3.0409228276826063E-4	3.855083874108777E-4	4.986258588941384E-4	6.942006790705602E-4	1.5097229278992585E-4	5.586682035360379E-4	2.834187171348093E-4	2.8777176663852542E-5	1.1446056396410034E-4	3.887918785933801E-4	1.207142036976142E-4	6.607537858468931E-5	6.18418318907224E-4	1.0455951777754346E-4	6.743733390166166E-5	8.955173821621E-5	1.3771162038422698E-4	1.4399952726671197E-4	2.6110625675074E-4	1.1023787816976325E-4	1.5539502708082018E-4	5.825327859865333E-5	1.4227096855664665E-4	2.698487115095435	0.8117316837133439	0.07882974078068446	25.96300291500707	0.3121259808303658	0.21830721440890322	0.27057479676836527	0.198992007992366	0.03384134273759085	0.07861233132870216	36.85939548352668	0.21782189934829582	0.28099130268206096	0.3130952022979073	0.18809159567173656	0.1263470873931951	-1140.9002485077356	-641.4840889535674
2190000	172.20703775011145	0.0024042589031199333	-1280.2300162540128	45.919245401151514	509.0180690473067	-1789.2480853013194	1.2657924982790196E-6	2.16309348793919E-6	5.791059697249949E-6	2.286684700155097E-6	3.5785218261160358E-6	4.317757068071122E-6	3.7234195332580264E-6	6.3739442052774145E-6	6.970327469410865E-6	2.391861441620378E-6	6.115694875250946E-6	4.7573652311053185E-6	1.0651764653896668E-6	1.7422396257617593E-6	1.3905467836049154E-6	4.299735375603928E-7	2.189723079526009E-7	2.8735943020504516E-6	1.2988186938483178E-6	3.2656741734465906E-6	1.5319841331380925E-6	6.791738127397551E-6	5.46331014953482E-7	1.103407822106762E-6	4.339738177095686E-6	2.6097589255566992E-6	388.0158315184397	0.48179254635781876	0.0024070471211810516	12.473756635199111	0.26188832465067086	0.25831786495005893	0.24930774582314108	0.23048606457612958	0.6484568429681107	0.0024092196223170683	191.24335924650006	0.2112644737179983	0.2616421488321213	0.32571557264300066	0.20137780480688058	2.590235004061533	-1144.10796155558	-645.1401237457394
2220000	42.86226004114597	37.037535778847925	-1681.2382727917768	-30.939287699810656	104.61006046615633	-1785.848333257933	0.009046507209294312	0.02842753752589612	0.025196935070696685	0.03533272110972231	0.033534875940780785	0.03503913879999617	0.04679423623003958	0.047317208337091236	0.017513703096797666	0.04864221607133243	0.009225039425441412	0.019732675199911603	0.010867953682434487	0.0018374574807607635	0.005087448868979059	0.006987719953200705	0.02549239162893282	0.00911408608752111	0.010101250671709692	0.023869589699692696	0.014124778789128215	0.03391364158816043	0.012063928947650016	0.006112927229768046	0.011833746978387063	0.031085291251337136	0.03697259573220858	0.5718043638730607	37.06326670086616	10.138020257884536	0.2971534239013226	0.25022710447831353	0.24384811401720707	0.20877135760315732	1.5084293988409792E-4	37.0427396587219	37.57030708920505	0.2648989430333982	0.2570805204752147	0.29260161564823745	0.18541892084315034	2.3408450839529084E-4	-1142.6492766079878	-643.1990566499453
2250000	180.66223500195426	0.003630612809653058	-1269.9423864256232	42.93230104157263	517.0349234877576	-1786.9773099133809	1.3004727204158004E-6	7.4282398604003514E-6	6.340100710350007E-6	3.42044593161358E-6	3.842945633685832E-6	4.550293986690893E-6	5.120874473645262E-6	6.599639185387044E-6	8.509865951540755E-6	2.3257363437009272E-6	1.4755967904934857E-6	7.671905616054444E-7	1.6494475769770924E-6	4.106898084223289E-6	1.1506814346643693E-7	1.7570742282094219E-6	1.5235250232268858E-6	4.1316980537933855E-6	5.67517690628869E-7	7.629190156712815E-7	2.8325644879829498E-6	1.7286380013481305E-6	2.1363448329592087E-6	2.9209065071740876E-6	1.377315651173053E-6	4.747434756512493E-6	344.31152716622597	0.39427490616342437	0.0036341731107017447	68.44845906638957	0.3282462886097522	0.21844598445546304	0.2572662525173226	0.19604147441746264	1.074529240234367	0.003631644031601959	15.617929873588514	0.2563094708809948	0.26364871628694414	0.2583346040498876	0.22170720878217412	3.725736379853611	-1142.394799263548	-644.5825106498329
2280000	190.65380384229732	0.006805207563617507	-1232.4121851546115	37.340589742688095	552.2643202383216	-1784.6765053929332	4.370535840435362E-7	2.9751562651684532E-6	1.0069154632358698E-6	1.0053867101114755E-6	4.814385711706873E-7	1.619799359561021E-6	1.683555984388709E-6	1.1270483213862737E-6	5.488494934681136E-7	1.7439659532820315E-6	3.1602902098665637E-7	9.158046697822073E-7	1.7017709510596332E-6	1.52417101730116E-6	2.0770850144892906E-7	6.060391552346202E-7	6.789309064488074E-7	2.03417344071748E-6	2.003747822765481E-6	4.7387146317817423E-7	7.263004742012187E-7	1.2437883476800023E-6	1.3140700034532916E-6	1.4638339596853711E-6	2.277967397453905E-7	8.630950642248316E-7	18.2137989108218	0.9579640797220137	0.006806515385377258	3.7452489112674727	0.3026361093249677	0.23542501539987215	0.2291113888932119	0.23282748638194875	0.7891307392432683	0.006806658435132362	11.545444598843824	0.22684533634796458	0.29386796708385576	0.31406323068305614	0.16522346588512427	1.3615758656272174	-1141.894386841218	-642.7821185517153
2310000	85.44934900105976	4.3115160449408485	-1558.6710278970086	-14.643139671028791	223.92201434965884	-1782.5930422466674	5.700443174251803E-4	0.0022158324728927172	0.0027187512213769135	6.065818673215936E-4	0.0019569339542897307	0.0031527951837906003	0.0012062793409307188	7.510580875089909E-4	0.0030148547351550735	0.0024692958024761587	7.82580241669205E-4	0.001548177795884172	0.0023698869061254766	0.0013933112249088066	4.3304961919214594E-5	9.742326354659667E-5	0.0015386865912301994	6.509158739458876E-4	9.646247120583967E-4	7.770021226962303E-4	7.522552315478686E-4	0.002575836289323532	5.280722658879977E-4	0.0028957560735757754	7.080737741953133E-4	4.1771008243380946E-4	0.11854025668977718	0.9022932091140896	4.312598349515592	4.795055890846562	0.30838574541738295	0.2172368596567514	0.2561401296437701	0.21823726528209594	8.07908815973776E-4	4.312291269057782	41.33683866684142	0.2274582040364771	0.24201707977020964	0.3223579554370341	0.20816676075627985	0.0024997098556997326	-1139.2293205154244	-643.363721731243
2340000	108.72844413483516	0.4265516096909713	-1462.1978708082345	4.9028045272995975	319.68746657934224	-1781.8853373875768	7.014970001424513E-5	2.862419352610624E-4	5.094086828132544E-4	1.559561970844917E-4	2.1331456130083145E-4	1.401821429943682E-4	2.0812003048790878E-4	1.1478586573678207E-4	1.472464131906328E-4	1.704785399023735E-4	6.524070504120016E-5	1.486411956917444E-4	1.5960035178020428E-4	9.998307285822704E-5	3.3723430903678445E-4	1.5749951568437524E-4	9.655438901523876E-5	1.4531434561566219E-4	6.46513738262872E-5	1.573713067676261E-4	9.628076798028407E-5	2.602310772772676E-4	6.529153218646159E-5	2.7586863215509255E-5	1.147399007229058E-4	1.6190128604960695E-4	3.762573187265916	0.4378748009136145	0.4267994390699661	5.479691422549574	0.3005306908495161	0.24372966825514622	0.2399552759778052	0.2157843649175329	0.0070554047832124996	0.4265538897184891	28.464741979548958	0.2159356870330222	0.303491456794768	0.27848470506817524	0.2020881511040352	0.025040466151945998	-1140.049349330052	-641.8359880575247
2370000	87.2568311558572	1.8412986478000852	-1545.518121583108	-7.086631343512329	238.6793379804957	-1784.1974595636038	4.6875139333500617E-4	0.0019157219593908766	0.002004459245172021	6.047732791396863E-4	8.982866867760879E-4	0.0010832287588744154	0.002560391642193545	8.588825852318017E-4	0.001281253735708514	0.0021990093796125433	9.161784846845643E-4	9.028296992732417E-4	0.001157900596433536	9.80089676460253E-4	0.0012142345450384584	0.0014432591312528928	7.476439383482135E-4	0.0013272846314541795	0.0011433228958222152	7.322133277984712E-4	6.568577850338294E-4	2.536480262138959E-4	1.7238386401538782E-4	0.0016655578854612837	0.0013886108015618067	9.331600598115493E-4	0.6077053947177301	0.39732262643133703	1.8423684548059902	107.82728055825748	0.2749887547902432	0.24322117067463442	0.2617087189191311	0.22008135561599174	0.001604102224533035	1.841412353921931	8.596841656760477	0.2397504367796324	0.2666266342593739	0.3068855038287087	0.18673742513228564	0.005005499837595356	-1141.6611407126013	-642.5363188510024
2400000	191.41922206566505	0.003014889647158489	-1245.9008577650159	44.149223683573936	539.6487877705506	-1785.5496455355665	7.812759648695345E-7	2.5484687754387264E-6	2.6439349195708167E-6	2.1052777307087424E-6	3.5542003475753017E-6	5.2654905078943205E-6	1.8722668952026005E-6	3.941625653889323E-6	1.9567137601054825E-6	2.161408895383409E-6	4.306846796364162E-6	2.9499737805460337E-6	7.298903660418844E-7	3.4306438275807306E-7	2.250905810205299E-6	1.3207114517732655E-6	7.367405204633839E-7	1.5562702560807162E-6	8.281875857362835E-7	1.874026286415647E-6	1.3852119115592889E-6	1.634090505843819E-6	1.4515361758586403E-6	5.489037939303581E-7	1.1544269472648354E-6	2.711484402268479E-6	405.2349299647503	0.6787588739136993	0.003016392674631008	157.42820984936284	0.3066307691376087	0.21010921261448404	0.25110155817725044	0.2321584600706572	0.9152930615798726	0.0030158423900516333	56.83061540168495	0.19512009289122192	0.2459595245712036	0.3358601297993549	0.22306025273822014	2.8445994234662066	-1139.7528354367648	-645.7968100988018
2430000	193.86643256647324	0.0019245181010440987	-1223.5311992757106	47.799983989409995	558.0587807659317	-1781.5899800416423	4.6352185130296293E-7	2.022429601201483E-6	2.535678270349686E-6	3.261337480928901E-6	2.232941981792779E-6	1.4582859363290455E-6	1.1207000151695854E-6	1.0796296623763327E-6	1.228203966254277E-6	1.5422345217478213E-6	8.228733420697147E-7	1.0755930464756902E-6	1.101871728560252E-6	9.679596543540503E-7	5.346900115681509E-7	1.9158136639482194E-7	1.4534860353155185E-6	1.1173458465218487E-6	1.6056274194079209E-6	7.772548030829178E-7	8.549038751567995E-7	2.376310155895352E-6	1.7983145807429175E-6	2.710128259145078E-7	7.321655487563599E-7	1.7152130372404511E-6	389.0818713826849	0.6932663407630442	0.001925477540332353	6.553546361546691	0.2854104894518021	0.23009316688027528	0.2591104302567502	0.2253859134111729	2.0712088612835426	0.0019246127490867623	62.67807703469893	0.24098379953423454	0.2902387084130013	0.27174892160300756	0.19702857044975727	4.864679163996209	-1139.5290309275526	-642.0609491140897
2460000	43.674432218298215	58.52207603058101	-1682.603530278056	-34.75464958766157	101.49502315458575	-1784.098553432642	0.008679839489116447	0.02003675950981151	0.05756668664177061	0.0322091393911787	0.03506991431935698	0.07159890331778407	0.01891771345661247	0.0314700424927305	0.02295632623179434	0.017514773038689112	0.0061456714695489545	0.05118272537234074	0.009473916771485957	0.003986133398506728	0.002344542548969153	0.021404028270713003	0.02901586136998128	0.011098773578820761	0.013696609227076969	0.019964879326932212	0.012569961560277385	0.007522090177008291	0.010252298379943051	0.004735642338303004	0.008058197538734546	0.015179225140531362	0.021202640134605395	0.2948021739948553	58.52738497435652	23.016318762663442	0.3037100322829403	0.23445663928848479	0.26150492422014576	0.2003284042084296	6.334471680776924E-5	58.530212504968496	12.031494474048063	0.26197873298956953	0.28036081990238143	0.29078402769259765	0.16687641941545217	2.0809782706083756E-4	-1140.7761892523445	-643.3223641802973
2490000	127.8684433979141	0.33503741910193924	-1421.2747345526104	6.542192313634462	360.4126118439434	-1781.687346396554	2.5282116279082764E-5	1.5151076269553714E-4	6.80486737736812E-5	1.197414384486033E-4	1.801505624453581E-4	5.2022964636121135E-5	8.153669886864427E-5	1.68403323451481E-4	5.488607412500815E-5	8.647389121698225E-5	7.393878224012094E-5	5.9393674701525076E-5	6.307378467920518E-5	1.4659231185514933E-5	6.882058375308281E-5	4.4372527250073904E-5	6.187116600353711E-6	3.509598393986496E-5	3.897278322285553E-5	3.070142892129351E-5	8.271574440053286E-5	6.192344366930005E-5	9.391100496527838E-5	9.101771205655852E-5	4.3746471060500696E-5	1.85504933966899E-5	2.394210363787107	0.6619988022244755	0.33505507852375604	69.79766548986677	0.299300714330924	0.23336264532115017	0.2422657281675544	0.22507091218037176	0.012403827291231084	0.33507429255916643	59.13330743087024	0.2186967349062084	0.29056482041992837	0.3070029005160964	0.18373554415776752	0.02502720033975009	-1139.7728509238127	-641.9144954727411
2520000	105.34028027054072	3.8981899712181947	-1493.9856197938684	-13.94957295705969	286.97197203755275	-1780.9575918314213	1.3501664239896034E-4	5.554872034106664E-4	5.99097340622163E-4	5.147864298486208E-4	3.4077185701658917E-4	4.396320564214685E-4	3.579378598261814E-4	5.803091422247295E-4	5.508342765932635E-4	4.979707916300862E-4	5.888307068780919E-5	3.0268369705815473E-4	2.7611484785352273E-4	7.651519052605683E-5	1.4860385202900445E-4	1.8782637404080927E-4	4.4705803390469797E-4	2.4792284322308156E-4	2.6562356804791273E-4	5.061514313529549E-4	3.317699154885818E-4	5.859858249219977E-4	4.5247336180712945E-4	6.227422777388368E-5	2.023124321119047E-5	2.8503112355815854E-4	0.048880133173951075	0.8935452872714319	3.898361610872706	25.52939299168572	0.31121422835299645	0.2243461432779259	0.23623844958337334	0.22820117878570456	6.382164760507578E-4	3.898845039207187	14.86049120171254	0.2255144033099845	0.31164685108208723	0.273565333421441	0.189273412186488	0.0030936700309160845	-1138.6935442361098	-642.2640475953115
2550000	162.81939235413546	0.10377322977548288	-1335.1520128292354	16.350591676790106	452.6473264316682	-1787.7993392609037	4.061192122251756E-6	1.859815170784049E-5	1.0299688946859046E-5	7.854713304966938E-6	1.275257078869772E-5	1.6940836166824922E-5	2.1123650434909045E-5	2.7204352593457E-6	1.4442803921487436E-5	1.475438996095221E-5	1.0141940880615914E-5	7.38438068695852E-6	9.709944872528843E-6	3.7962460348982163E-6	1.024104058820109E-5	7.5675264196005745E-6	6.562508917183058E-6	1.585249292008412E-5	4.2087552168567455E-6	1.8590067369504198E-5	6.140313154569255E-6	5.2828864391666464E-6	4.899590099155662E-6	7.348787278750875E-7	7.2465294662393825E-6	5.950583310893757E-6	21.311571583057333	0.014438341534409422	0.10377860640070034	9.833569457857903	0.2578371534217446	0.24662254674908923	0.2535957796429339	0.24194452018623241	0.05316250698542795	0.10378540078126454	22.112422046976533	0.24922358517366572	0.24769717954059242	0.3187464739267948	0.18433276135894786	0.13515255382624713	-1144.2955899137303	-643.5037493471735
2580000	-180.9808670480341	3.0001999763674843E8	-2351.813207474856	-158.5326686243265	-568.4012012120052	-1783.4120062628508	9263.318846564369	47310.464606161724	18689.381562350714	18046.032503949715	43025.589032863216	17311.283467399673	37158.23791901243	40178.22409763742	56204.6321907828	53767.89914735806	14920.778491500067	4364.846135010038	20881.16735787561	12648.511696557223	24859.601815839644	13001.819970843348	12121.634486358804	14060.870462929144	32841.820128077685	39608.468456861236	21764.626171052645	20152.715536536696	38330.86696443451	56917.061311190206	15032.939236455786	30032.804401339592	1.7536301165746236E-9	0.7833516158185687	3.001001427253491E8	27.73456312385673	0.27696947827019025	0.2369130356362246	0.2585262545742076	0.2275912315193777	8.087736167242229E-12	3.000751112453695E8	14.935578468354745	0.22714370709788334	0.2733099747358087	0.3366984584201578	0.16284785974615096	3.630985530899145E-11	-1139.9522833128538	-643.459722949997
2610000	218.4127344706957	0.005942921296070427	-1197.2047413131975	37.896029188252186	593.78431281906	-1790.9890541322575	1.952794326131377E-7	5.367985747760505E-7	1.2080605538878064E-6	9.1731007002356E-7	4.803481864811846E-7	6.411077579572823E-7	8.163033883028458E-7	8.015023080108738E-7	1.5153775032772014E-6	2.4061050481123973E-7	1.0154029032807712E-7	2.8283711397353543E-7	1.9228883124834014E-7	4.5766934367005404E-7	6.274307578972622E-7	6.661421070672116E-7	1.1765646944161651E-7	7.051011450211994E-8	1.0477739461628705E-7	2.5068360018215703E-7	8.33731682498687E-8	6.029246029040664E-7	5.005107171345749E-7	5.6981045436923335E-8	4.214196973659448E-7	1.9368186850379407E-7	133.94596143435558	0.39526349054658927	0.005943130615996487	1284.8160096313472	0.32136885246289676	0.2227465835545723	0.26024383197231493	0.19564073201021603	0.34691589166697845	0.0059437977002334535	1471.4033677727139	0.2234703245570482	0.2592807114010246	0.31922024587862824	0.1980287181632997	1.2174281500439348	-1145.0898300173415	-645.899224114916
2640000	230.97590226144726	0.0015270512121782949	-1129.121068189629	49.422999997169796	658.0681394287	-1787.189207618329	2.991049159060591E-8	1.9620397774767235E-7	8.845045992246843E-8	4.8207108852268766E-8	8.835406827780192E-8	6.789873730616377E-8	1.4833701346641206E-7	6.223405162565073E-8	2.6740197160864254E-7	2.2606216288356816E-7	1.2335802763629632E-7	1.4558015822490151E-8	1.0854981463011532E-7	5.1405330315191206E-8	1.062356532549863E-7	4.744178358218364E-8	4.870520676900934E-8	3.169779285976035E-8	7.576364368781572E-8	5.0918745229395854E-8	1.0395925972910548E-7	8.968135937556212E-9	3.523449027843587E-8	8.616231486393884E-8	5.252632341137799E-8	2.69423968116984E-8	259.47029717222887	0.8419985202760637	0.001527104997552681	1147.6706087831797	0.3052997533996659	0.20841407774435416	0.26535874311674895	0.22092742573923088	2.2691898011534763	0.0015272642216915475	895.5401316363713	0.2591221966994067	0.2662521871606675	0.282645826918437	0.19197978922148967	7.598711145143001	-1142.3662523785474	-644.8229552397817
2670000	3.2096647548615396	4334.843688341297	-1796.6791871998728	-68.78488715493346	-15.301722376257743	-1781.3774648236151	0.06491486773552071	0.18253310415261537	0.1795653956220057	0.3176549945284252	0.3953482805317968	0.1660445526312945	0.15554218342723866	0.4265643877753633	0.26704081522046486	0.21332910728965712	0.02841836868506876	0.08578168933442563	0.0889684779246357	0.075538749126597	0.18567452697046566	0.29233583026230386	0.11134201667867624	0.03898055627920699	0.12867890666886722	0.07030921587457759	0.3611431349471461	0.06053202187428524	0.12824556506375567	0.09698784877212417	0.017838536553920575	0.21768951509393714	4.569078544381767E-4	0.1168125761678809	4335.0225852209205	13.608713997492282	0.312997484127622	0.22006695013820443	0.24956064857467372	0.21737491715949966	6.098959824475057E-7	4335.511929022515	99.60328369658322	0.21138385034060087	0.2958262292535211	0.3134414484506609	0.17934847195521797	1.8682842369709689E-6	-1138.5808985266485	-642.7965662969666
2700000	21.63930521928576	854.515493429271	-1753.5735543281148	-55.87672894389221	33.0815426303415	-1786.6550969584564	0.02678240609970779	0.06765861079418244	0.11893535783381062	0.1269262042836893	0.12499736452628309	0.1076114073852458	0.09377640881194113	0.08287845092782008	0.04054912044048116	0.17019043455027763	0.06256937428060658	0.021152393020549585	0.04889922801134716	0.07733120429766652	0.04437450567813308	0.025430588615779966	0.008352489000818178	0.0174650293554264	0.024869800492012005	0.0901106325289685	0.02151730299561231	0.18167496454563423	0.064289814126326	0.02772724813224584	0.007600883680529566	0.026672892062986533	0.002228113550303318	0.2999359429494161	854.6769907521158	131.99575310846166	0.2772271614640908	0.24677441608741105	0.23102407073295617	0.24497435171554172	5.6908342230973545E-6	854.5352294009447	25.537625004985713	0.18879867004580506	0.3022117073867598	0.31242142527286726	0.19656819729456865	1.4499943259450643E-5	-1143.3843523385206	-643.2707446199357
2730000	184.5743865766184	0.015392153517332838	-1273.6212664182426	31.54467619550001	511.00858795003666	-1784.6298543682792	1.3474838818602008E-6	8.855218250713975E-6	5.3059020538066575E-6	8.009464937592885E-6	2.6593565960809636E-6	3.840203354349899E-6	6.458908748970307E-6	4.468113020569023E-6	3.34330889177785E-6	7.305090120432168E-6	1.5013530245318967E-6	8.221100382649908E-7	2.931448814279526E-6	3.6397375183596905E-7	2.941625938497533E-7	2.727110475537585E-6	2.7805372080413396E-6	1.7830318591152015E-6	3.194450130995829E-7	6.147382279925893E-6	2.6558701777438054E-6	3.838411122869543E-6	7.318569538795014E-7	1.9280504240265146E-6	1.583399806100391E-6	7.3681091011732594E-6	120.24871910938762	0.289978563018643	0.01539316930363668	16.20507939668423	0.272685602360727	0.20842088547987078	0.28701363522363127	0.23187987693577075	0.11350168061369918	0.015395977906798145	42.998534781784436	0.21689246883777674	0.2907581719438817	0.2788523420082583	0.213497017210084	0.7538109658806388	-1142.6145504411188	-642.0153039271605
2760000	6.01127162540072	1043.8066897340968	-1787.602881235941	-57.84193018495691	-4.004171094678736	-1783.5987101412622	0.05768204791716909	0.0883837626508168	0.23168614846140623	0.2561355698886858	0.3283487673145989	0.06339747031718408	0.18305328986850913	0.18006793973013455	0.11246048714664819	0.28741053591037075	0.224141195071216	0.10468152416034758	0.03440505705390275	0.15118215244420932	0.08487699343785986	0.11809307962706543	0.2525567397568155	0.12695952726215237	0.2129166249900646	0.2801808339104916	0.03294275604004641	0.11522445488134622	0.054312345037178106	0.15255409705618794	0.21102805921391077	0.04895916559225965	0.0015055389412816967	0.5790903186614292	1044.0418524307277	8.904641669771943	0.2769067753543476	0.23740217228361252	0.252965966393782	0.2327250859682577	3.3900589207524782E-6	1044.1364413123179	17.341862203302636	0.20486774434009775	0.3055935543727587	0.26478411837398275	0.22475458291316158	1.1585304551146756E-5	-1139.7388795323354	-643.8598306089268
2790000	76.85107803011991	12.022643433788062	-1583.381665324483	-24.23084786846331	199.8331370016144	-1783.2148023260975	7.181001006510981E-4	0.004854981867273057	4.190969902008137E-4	9.221560034139993E-4	0.0037567366719574433	0.0017327373164145188	0.004818309893770535	0.0017093134490115101	0.001985571244917526	0.004515856523324739	0.0015628661177301292	7.166750099364532E-4	6.235877233921133E-4	0.0010868711343494607	0.0015258189161531529	0.0025308035468874315	2.1834902929591436E-4	0.0018167286340011854	0.004914583895181577	0.0014049798592933693	0.0016900822329280582	7.640882714034158E-4	2.3097371341739603E-4	0.0016568725972997695	0.0014417970638751557	0.0023502653965182395	0.03948409167120584	0.5243284795921805	12.024673430700334	11.078106638085263	0.3168224749313148	0.21266529374482246	0.2616273707875621	0.20888486053630037	2.018245492384071E-4	12.023850624990612	23.27872097501862	0.19765520064427758	0.3207726106049122	0.2887766277903147	0.19279556096049622	0.001152950603567941	-1139.745388218359	-643.4694141077384
2820000	130.5080987137957	0.5452899561131563	-1433.2253989178325	1.6757286785101408	350.6599438636671	-1783.8853427814997	3.342184980469526E-5	2.9278811453074852E-5	6.603065002863043E-5	1.1456660121492907E-4	2.373379356931591E-4	2.0765961065162338E-4	7.682094490589315E-5	1.258447247346126E-4	1.0436832009890633E-4	1.0470329243137351E-4	3.0514089703554687E-5	1.0929143791569079E-4	8.639811601535714E-6	6.308498233835222E-5	8.405536772709296E-5	1.170389797319991E-4	7.815335737184992E-6	8.21432505160887E-6	7.813920182514062E-5	1.0897596569297264E-4	8.893252991104736E-5	6.927108052826415E-5	1.1671895807308998E-5	1.239618123381035E-4	2.2576995336927677E-5	1.2725921732703276E-4	1.997097805126594	0.0491966097720037	0.5453239469603978	53.11475492298378	0.2925789570154912	0.20432478193497827	0.2700307053651433	0.23306555568438686	0.005186384962899398	0.5453596576478172	32.94189446428067	0.23724197239400632	0.3021126040807992	0.25852647262432243	0.20211895090087262	0.011932075474891432	-1139.9052766921966	-643.980066089303
